source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Schizoporaceae_2,Trametes,fungi_717,fungi_796,0.386513128534681,0,fungi_717|fungi_796,Health,ff,0.386513128534681
Steccherinum,Trametes,fungi_805,fungi_796,0.436677389993812,0,fungi_805|fungi_796,Health,ff,0.436677389993812
Tinctoporellus,Trametes,fungi_795,fungi_796,0.366054883902842,0,fungi_795|fungi_796,Health,ff,0.366054883902842
Agaricomycetes,Trechispora,fungi_560,fungi_841,0.449317300628685,0,fungi_560|fungi_841,Health,ff,0.449317300628685
Agaricomycetes_2,Trechispora,fungi_845,fungi_841,0.400268521201335,0,fungi_845|fungi_841,Health,ff,0.400268521201335
Gymnopus,Trechispora,fungi_596,fungi_841,0.35889882884972,0,fungi_596|fungi_841,Health,ff,0.35889882884972
Hymenochaete,Trechispora,fungi_700,fungi_841,0.350244229806667,8.88178419700125e-16,fungi_700|fungi_841,Health,ff,0.350244229806667
Hyphodontia,Trechispora,fungi_712,fungi_841,0.364460500363981,0,fungi_712|fungi_841,Health,ff,0.364460500363981
Lyomyces,Trechispora,fungi_713,fungi_841,0.386738614504049,0,fungi_713|fungi_841,Health,ff,0.386738614504049
Peniophora,Trechispora,fungi_816,fungi_841,0.36806630979761,0,fungi_816|fungi_841,Health,ff,0.36806630979761
Peniophorella,Trechispora,fungi_706,fungi_841,0.385963013936502,0,fungi_706|fungi_841,Health,ff,0.385963013936502
Phanerochaetaceae,Trechispora,fungi_776,fungi_841,0.36078494844278,0,fungi_776|fungi_841,Health,ff,0.36078494844278
Phanerochaete,Trechispora,fungi_771,fungi_841,0.413834434274151,0,fungi_771|fungi_841,Health,ff,0.413834434274151
Phlebia,Trechispora,fungi_763,fungi_841,0.404196582053941,0,fungi_763|fungi_841,Health,ff,0.404196582053941
Phlebiopsis,Trechispora,fungi_772,fungi_841,0.399225432577073,0,fungi_772|fungi_841,Health,ff,0.399225432577073
Polyporales,Trechispora,fungi_720,fungi_841,0.418916072108077,0,fungi_720|fungi_841,Health,ff,0.418916072108077
Polyporales_2,Trechispora,fungi_808,fungi_841,0.41310856282531,0,fungi_808|fungi_841,Health,ff,0.41310856282531
Schizoporaceae,Trechispora,fungi_711,fungi_841,0.392073517147046,0,fungi_711|fungi_841,Health,ff,0.392073517147046
Schizoporaceae_2,Trechispora,fungi_717,fungi_841,0.38336357301005,0,fungi_717|fungi_841,Health,ff,0.38336357301005
Serpula,Trechispora,fungi_664,fungi_841,0.355462200964608,4.44089209850063e-16,fungi_664|fungi_841,Health,ff,0.355462200964608
Steccherinum,Trechispora,fungi_805,fungi_841,0.408612391653783,0,fungi_805|fungi_841,Health,ff,0.408612391653783
Tinctoporellus,Trechispora,fungi_795,fungi_841,0.357776993332737,2.22044604925031e-16,fungi_795|fungi_841,Health,ff,0.357776993332737
Trametes,Trechispora,fungi_796,fungi_841,0.382235962883471,0,fungi_796|fungi_841,Health,ff,0.382235962883471
Polyporales_2,Trechisporales,fungi_808,fungi_835,0.372609180209911,0,fungi_808|fungi_835,Health,ff,0.372609180209911
Pseudolagarobasidium,Trechisporales,fungi_723,fungi_835,0.377853428960632,0,fungi_723|fungi_835,Health,ff,0.377853428960632
Schizoporaceae,Trechisporales,fungi_711,fungi_835,0.421073629652731,0,fungi_711|fungi_835,Health,ff,0.421073629652731
Dacryobolus,Trechisporales_2,fungi_729,fungi_844,0.408380812518524,0,fungi_729|fungi_844,Health,ff,0.408380812518524
Exidia,Tulasnella,fungi_647,fungi_683,0.36332565203045,0,fungi_647|fungi_683,Health,ff,0.36332565203045
Lentinus,Tulasnella,fungi_788,fungi_683,0.394418216838064,0,fungi_788|fungi_683,Health,ff,0.394418216838064
Paraconiothyrium,Vararia,fungi_110,fungi_815,0.371444834014211,0,fungi_110|fungi_815,Health,ff,0.371444834014211
Polyporales_2,Vararia,fungi_808,fungi_815,0.377773503029475,0,fungi_808|fungi_815,Health,ff,0.377773503029475
Trechisporales,Vararia,fungi_835,fungi_815,0.371454822872399,0,fungi_835|fungi_815,Health,ff,0.371454822872399
Phialemoniopsis,Wickerhamomyces,fungi_551,fungi_321,0.376557312907526,0,fungi_551|fungi_321,Health,ff,0.376557312907526
Agaricomycetes,Xylodon,fungi_560,fungi_716,0.366027319827133,0,fungi_560|fungi_716,Health,ff,0.366027319827133
Fuscoporia,Xylodon,fungi_698,fungi_716,0.351532362520464,6.66133814775094e-16,fungi_698|fungi_716,Health,ff,0.351532362520464
Grammothele,Xylodon,fungi_786,fungi_716,0.352777216994638,4.44089209850063e-16,fungi_786|fungi_716,Health,ff,0.352777216994638
Gymnopus,Xylodon,fungi_596,fungi_716,0.375416771971942,0,fungi_596|fungi_716,Health,ff,0.375416771971942
Hymenochaete,Xylodon,fungi_700,fungi_716,0.368353725215296,0,fungi_700|fungi_716,Health,ff,0.368353725215296
Hyphodontia,Xylodon,fungi_712,fungi_716,0.422966521447821,0,fungi_712|fungi_716,Health,ff,0.422966521447821
Peniophorella,Xylodon,fungi_706,fungi_716,0.371644940264565,0,fungi_706|fungi_716,Health,ff,0.371644940264565
Phanerochaete,Xylodon,fungi_771,fungi_716,0.42994059894054,0,fungi_771|fungi_716,Health,ff,0.42994059894054
Phlebia,Xylodon,fungi_763,fungi_716,0.358446610096635,2.22044604925031e-16,fungi_763|fungi_716,Health,ff,0.358446610096635
Phlebiopsis,Xylodon,fungi_772,fungi_716,0.366548182327024,0,fungi_772|fungi_716,Health,ff,0.366548182327024
Polyporales,Xylodon,fungi_720,fungi_716,0.353751523206605,4.44089209850063e-16,fungi_720|fungi_716,Health,ff,0.353751523206605
Polyporales_2,Xylodon,fungi_808,fungi_716,0.385785239909089,0,fungi_808|fungi_716,Health,ff,0.385785239909089
Schizoporaceae,Xylodon,fungi_711,fungi_716,0.381377796534741,0,fungi_711|fungi_716,Health,ff,0.381377796534741
Schizoporaceae_2,Xylodon,fungi_717,fungi_716,0.392248415327188,0,fungi_717|fungi_716,Health,ff,0.392248415327188
Subulicystidium,Xylodon,fungi_840,fungi_716,0.374742390502034,0,fungi_840|fungi_716,Health,ff,0.374742390502034
Trametes,Xylodon,fungi_796,fungi_716,0.390377375271828,0,fungi_796|fungi_716,Health,ff,0.390377375271828
