source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Coriolopsis,Phomatospora,fungi_781,fungi_479,0.411451258252853,0.000807819548604982,fungi_781|fungi_479,COPD,ff,0.411451258252853
Cytospora,Phomatospora,fungi_362,fungi_479,0.409770217683222,0.000852778804505405,fungi_362|fungi_479,COPD,ff,0.409770217683222
Fuscoporia,Phomatospora,fungi_698,fungi_479,0.417266175681934,0.000668349191863093,fungi_698|fungi_479,COPD,ff,0.417266175681934
Heterobasidion,Phomatospora,fungi_809,fungi_479,0.47916406817077,7.09862191805577e-05,fungi_809|fungi_479,COPD,ff,0.47916406817077
Heterochaete,Phomatospora,fungi_649,fungi_479,0.43207411730665,0.000406090982274954,fungi_649|fungi_479,COPD,ff,0.43207411730665
Hymenochaete,Phomatospora,fungi_700,fungi_479,0.424647756315473,0.000522844035809378,fungi_700|fungi_479,COPD,ff,0.424647756315473
Hyphodermella,Phomatospora,fungi_769,fungi_479,0.470934251582832,9.80858299564069e-05,fungi_769|fungi_479,COPD,ff,0.470934251582832
Meruliaceae,Phomatospora,fungi_765,fungi_479,0.46264116926833,0.000134757050239909,fungi_765|fungi_479,COPD,ff,0.46264116926833
Ochroconis,Phomatospora,fungi_183,fungi_479,0.409747835041246,0.000853392392065278,fungi_183|fungi_479,COPD,ff,0.409747835041246
Pallidocercospora,Phomatospora,fungi_43,fungi_479,0.54883621421596,3.20364431871667e-06,fungi_43|fungi_479,COPD,ff,0.54883621421596
Peroneutypa,Phomatospora,fungi_525,fungi_479,0.46264116926833,0.000134757050239909,fungi_525|fungi_479,COPD,ff,0.46264116926833
Phanerina,Phomatospora,fungi_770,fungi_479,0.701381125972868,1.53182355688841e-10,fungi_770|fungi_479,COPD,ff,0.701381125972868
Hyphodermella,Phyllostictaceae,fungi_769,fungi_13,0.512244273651502,1.77430302148451e-05,fungi_769|fungi_13,COPD,ff,0.512244273651502
Isaria,Phyllostictaceae,fungi_396,fungi_13,0.512209865975651,1.77699830379296e-05,fungi_396|fungi_13,COPD,ff,0.512209865975651
Lentinula,Phyllostictaceae,fungi_597,fungi_13,0.689793333839262,4.03424627037907e-10,fungi_597|fungi_13,COPD,ff,0.689793333839262
Ophiosphaerella,Phyllostictaceae,fungi_139,fungi_13,0.712786444967237,5.64015500970072e-11,fungi_139|fungi_13,COPD,ff,0.712786444967237
Coprinopsis,Plectosphaerella,fungi_610,fungi_371,0.453780531494078,0.000187538713755764,fungi_610|fungi_371,COPD,ff,0.453780531494078
Eutypella,Plectosphaerella,fungi_524,fungi_371,0.47916406817077,7.09862191805577e-05,fungi_524|fungi_371,COPD,ff,0.47916406817077
Exidia,Plectosphaerella,fungi_647,fungi_371,0.47916406817077,7.09862191805577e-05,fungi_647|fungi_371,COPD,ff,0.47916406817077
Gyrodontium,Plectosphaerella,fungi_660,fungi_371,0.412144392986843,0.000789914567818739,fungi_660|fungi_371,COPD,ff,0.412144392986843
Heterochaete,Plectosphaerella,fungi_649,fungi_371,0.404225633288589,0.00101756283199927,fungi_649|fungi_371,COPD,ff,0.404225633288589
Hyphodontia,Plectosphaerella,fungi_712,fungi_371,0.409451330648991,0.000861558381523686,fungi_712|fungi_371,COPD,ff,0.409451330648991
Marasmius,Plectosphaerella,fungi_592,fungi_371,0.46264116926833,0.000134757050239909,fungi_592|fungi_371,COPD,ff,0.46264116926833
Microporus,Plectosphaerella,fungi_792,fungi_371,0.512209865975651,1.77699830379296e-05,fungi_792|fungi_371,COPD,ff,0.512209865975651
Nigrograna,Plectosphaerella,fungi_158,fungi_371,0.47916406817077,7.09862191805577e-05,fungi_158|fungi_371,COPD,ff,0.47916406817077
Ophioceras,Plectosphaerella,fungi_458,fungi_371,0.47916406817077,7.09862191805577e-05,fungi_458|fungi_371,COPD,ff,0.47916406817077
Parasarocladium,Plectosphaerella,fungi_437,fungi_371,0.512209865975651,1.77699830379296e-05,fungi_437|fungi_371,COPD,ff,0.512209865975651
Phaeosphaeria,Plectosphaerella,fungi_143,fungi_371,0.407412209718417,0.00091965795529525,fungi_143|fungi_371,COPD,ff,0.407412209718417
Catenulostroma,Plectosphaerellaceae,fungi_63,fungi_374,0.712786444967237,5.64015500970072e-11,fungi_63|fungi_374,COPD,ff,0.712786444967237
Neosetophoma,Plectosphaerellaceae,fungi_138,fungi_374,0.46264116926833,0.000134757050239909,fungi_138|fungi_374,COPD,ff,0.46264116926833
Leptospora,Pleosporaceae,fungi_137,fungi_148,0.447070902516358,0.000239446619576311,fungi_137|fungi_148,COPD,ff,0.447070902516358
Mycosphaerella,Pleosporaceae,fungi_40,fungi_148,0.712786444967237,5.64015500970072e-11,fungi_40|fungi_148,COPD,ff,0.712786444967237
Heterochaete,Pleosporales,fungi_649,fungi_87,0.460605827249137,0.000145502665022335,fungi_649|fungi_87,COPD,ff,0.460605827249137
Hymenochaete,Pleosporales,fungi_700,fungi_87,0.443675515087636,0.000270445826871413,fungi_700|fungi_87,COPD,ff,0.443675515087636
Phanerina,Pleosporales,fungi_770,fungi_87,0.495016545833603,3.71843287332307e-05,fungi_770|fungi_87,COPD,ff,0.495016545833603
Blastobotrys,Pleosporales_2,fungi_333,fungi_179,0.407720638518476,0.000910648802612712,fungi_333|fungi_179,COPD,ff,0.407720638518476
Halotthiaceae,Pleosporales_2,fungi_116,fungi_179,0.407276397271371,0.000923650485872729,fungi_116|fungi_179,COPD,ff,0.407276397271371
Hannaella,Pleosporales_2,fungi_912,fungi_179,0.466109327284859,0.000118111497755979,fungi_912|fungi_179,COPD,ff,0.466109327284859
Leucosporidium,Pleosporales_2,fungi_878,fungi_179,0.489880347754808,4.60111266191721e-05,fungi_878|fungi_179,COPD,ff,0.489880347754808
Arcuadendron,Pleurotus,fungi_305,fungi_606,0.46264116926833,0.000134757050239909,fungi_305|fungi_606,COPD,ff,0.46264116926833
Fomes,Pleurotus,fungi_785,fungi_606,0.577275166715267,7.31450839452918e-07,fungi_785|fungi_606,COPD,ff,0.577275166715267
Ochroconis,Pleurotus,fungi_183,fungi_606,0.409747835041246,0.000853392392065278,fungi_183|fungi_606,COPD,ff,0.409747835041246
Catabotrydaceae,Podosphaera,fungi_375,fungi_246,0.417175009813317,0.000670355678524581,fungi_375|fungi_246,COPD,ff,0.417175009813317
Chaetomium,Podosphaera,fungi_488,fungi_246,0.54883621421596,3.20364431871667e-06,fungi_488|fungi_246,COPD,ff,0.54883621421596
Corynespora,Podosphaera,fungi_90,fungi_246,0.512209865975651,1.77699830379296e-05,fungi_90|fungi_246,COPD,ff,0.512209865975651
Dothideomycetes,Podosphaera,fungi_5,fungi_246,0.712786444967237,5.64015500970072e-11,fungi_5|fungi_246,COPD,ff,0.712786444967237
Exserohilum,Podosphaera,fungi_154,fungi_246,0.577275166715267,7.31450839452918e-07,fungi_154|fungi_246,COPD,ff,0.577275166715267
Myrothecium,Podosphaera,fungi_444,fungi_246,0.4874582604103,5.08129563199233e-05,fungi_444|fungi_246,COPD,ff,0.4874582604103
Gyrodontium,Polyporaceae,fungi_660,fungi_780,0.418108386056508,0.000650068648469393,fungi_660|fungi_780,COPD,ff,0.418108386056508
Pallidocercospora,Polyporaceae,fungi_43,fungi_780,0.409678647219912,0.000855291600296182,fungi_43|fungi_780,COPD,ff,0.409678647219912
Alfaria,Polyporaceae_2,fungi_441,fungi_797,0.454546920818749,0.000182318134537063,fungi_441|fungi_797,COPD,ff,0.454546920818749
Chaetomiaceae,Polyporaceae_2,fungi_497,fungi_797,0.594875852151713,2.72815663837633e-07,fungi_497|fungi_797,COPD,ff,0.594875852151713
Humicola,Polyporaceae_2,fungi_492,fungi_797,0.454546920818749,0.000182318134537063,fungi_492|fungi_797,COPD,ff,0.454546920818749
Paraconiothyrium,Polyporaceae_2,fungi_110,fungi_797,0.454546920818749,0.000182318134537063,fungi_110|fungi_797,COPD,ff,0.454546920818749
Desulfomicrobium,Polyporales,bacteria_91,fungi_720,0.424217698483253,0.000530458280487256,bacteria_91|fungi_720,COPD,bf,0.424217698483253
Agaricomycetes,Polyporales,fungi_560,fungi_720,0.517954147157484,1.37605749226388e-05,fungi_560|fungi_720,COPD,ff,0.517954147157484
Ceriporia,Polyporales,fungi_748,fungi_720,0.402633644732291,0.00106991576681725,fungi_748|fungi_720,COPD,ff,0.402633644732291
Clitopilus,Polyporales,fungi_580,fungi_720,0.51033067168664,1.9301127621052e-05,fungi_580|fungi_720,COPD,ff,0.51033067168664
Grammothele,Polyporales,fungi_786,fungi_720,0.551125765403152,2.85873562821948e-06,fungi_786|fungi_720,COPD,ff,0.551125765403152
Gyrodontium,Polyporales,fungi_660,fungi_720,0.458985226853984,0.000154615067910591,fungi_660|fungi_720,COPD,ff,0.458985226853984
Heterochaete,Polyporales,fungi_649,fungi_720,0.48830958613675,4.90747829764437e-05,fungi_649|fungi_720,COPD,ff,0.48830958613675
Hymenochaete,Polyporales,fungi_700,fungi_720,0.476856980799649,7.77863103511578e-05,fungi_700|fungi_720,COPD,ff,0.476856980799649
Lentinus,Polyporales,fungi_788,fungi_720,0.469969102751403,0.000101822212274616,fungi_788|fungi_720,COPD,ff,0.469969102751403
Lyomyces,Polyporales,fungi_713,fungi_720,0.410549996868836,0.000831649717595084,fungi_713|fungi_720,COPD,ff,0.410549996868836
Meruliaceae,Polyporales,fungi_765,fungi_720,0.418040684237013,0.000651521211458395,fungi_765|fungi_720,COPD,ff,0.418040684237013
Peniophora,Polyporales,fungi_816,fungi_720,0.518991551958547,1.31330583712508e-05,fungi_816|fungi_720,COPD,ff,0.518991551958547
Perenniporia,Polyporales,fungi_742,fungi_720,0.577969320618811,7.04313206645324e-07,fungi_742|fungi_720,COPD,ff,0.577969320618811
Peroneutypa,Polyporales,fungi_525,fungi_720,0.418976197277185,0.000631707761652667,fungi_525|fungi_720,COPD,ff,0.418976197277185
Phanerochaete,Polyporales,fungi_771,fungi_720,0.595232332217015,2.67257217245742e-07,fungi_771|fungi_720,COPD,ff,0.595232332217015
Phlebia,Polyporales,fungi_763,fungi_720,0.587011386081789,4.26953946197628e-07,fungi_763|fungi_720,COPD,ff,0.587011386081789
Dinemasporium,Polyporales_2,fungi_347,fungi_808,0.425284407414874,0.000511754242702889,fungi_347|fungi_808,COPD,ff,0.425284407414874
Lentinus,Polyporales_2,fungi_788,fungi_808,0.402860552596807,0.00106230837185861,fungi_788|fungi_808,COPD,ff,0.402860552596807
Meruliaceae,Polyporales_2,fungi_765,fungi_808,0.568846816973827,1.14964939657014e-06,fungi_765|fungi_808,COPD,ff,0.568846816973827
Pallidocercospora,Polyporales_2,fungi_43,fungi_808,0.454494447068864,0.000182671288337932,fungi_43|fungi_808,COPD,ff,0.454494447068864
Phanerochaete,Polyporales_2,fungi_771,fungi_808,0.503084403958953,2.64261196660787e-05,fungi_771|fungi_808,COPD,ff,0.503084403958953
Phlebia,Polyporales_2,fungi_763,fungi_808,0.425096989575858,0.000514996453374383,fungi_763|fungi_808,COPD,ff,0.425096989575858
Chaetomiaceae,Prosthemium,fungi_497,fungi_147,0.689793333839262,4.03424627037907e-10,fungi_497|fungi_147,COPD,ff,0.689793333839262
Clonostachys,Prosthemium,fungi_379,fungi_147,0.417175009813317,0.000670355678524581,fungi_379|fungi_147,COPD,ff,0.417175009813317
Eupenidiella,Prosthemium,fungi_65,fungi_147,0.586686987610164,4.34804761528795e-07,fungi_65|fungi_147,COPD,ff,0.586686987610164
Ochroconis,Prosthemium,fungi_183,fungi_147,0.461897559501041,0.00013859544715622,fungi_183|fungi_147,COPD,ff,0.461897559501041
Polyporaceae_2,Prosthemium,fungi_797,fungi_147,0.417288976489344,0.000667848216385547,fungi_797|fungi_147,COPD,ff,0.417288976489344
Amyloporia,Psathyrella,fungi_725,fungi_612,0.566467682385684,1.3032228287635e-06,fungi_725|fungi_612,COPD,ff,0.566467682385684
Auriculariales_2,Psathyrella,fungi_654,fungi_612,0.438131011316838,0.000329032635295157,fungi_654|fungi_612,COPD,ff,0.438131011316838
Basidiomycota,Psathyrella,fungi_559,fungi_612,0.43876734300025,0.000321765197160762,fungi_559|fungi_612,COPD,ff,0.43876734300025
Bjerkandera,Psathyrella,fungi_768,fungi_612,0.452171098329279,0.000198950687646082,fungi_768|fungi_612,COPD,ff,0.452171098329279
Ceriporia,Psathyrella,fungi_748,fungi_612,0.412428158062917,0.000782688565996503,fungi_748|fungi_612,COPD,ff,0.412428158062917
Coprinellus,Psathyrella,fungi_609,fungi_612,0.413423331335271,0.0007578170321767,fungi_609|fungi_612,COPD,ff,0.413423331335271
Fomitopsis,Psathyrella,fungi_732,fungi_612,0.444109187081726,0.000266291951372732,fungi_732|fungi_612,COPD,ff,0.444109187081726
Fuscoporia,Psathyrella,fungi_698,fungi_612,0.432894444863057,0.000394771616537337,fungi_698|fungi_612,COPD,ff,0.432894444863057
Heterobasidion,Psathyrella,fungi_809,fungi_612,0.402543874640242,0.00107293897028926,fungi_809|fungi_612,COPD,ff,0.402543874640242
Heterochaete,Psathyrella,fungi_649,fungi_612,0.502765438417692,2.67897584791399e-05,fungi_649|fungi_612,COPD,ff,0.502765438417692
Hyphodermella,Psathyrella,fungi_769,fungi_612,0.579773413839351,6.38138222930351e-07,fungi_769|fungi_612,COPD,ff,0.579773413839351
Junghuhnia,Psathyrella,fungi_803,fungi_612,0.496421052947609,3.5059525530734e-05,fungi_803|fungi_612,COPD,ff,0.496421052947609
Lyomyces,Psathyrella,fungi_713,fungi_612,0.466737546419046,0.000115306707425322,fungi_713|fungi_612,COPD,ff,0.466737546419046
Meruliaceae,Psathyrella,fungi_765,fungi_612,0.416138848989706,0.000693547517870652,fungi_765|fungi_612,COPD,ff,0.416138848989706
Peniophora,Psathyrella,fungi_816,fungi_612,0.434934470477715,0.000367857245763492,fungi_816|fungi_612,COPD,ff,0.434934470477715
Perenniporia,Psathyrella,fungi_742,fungi_612,0.459175758885253,0.000153517213483667,fungi_742|fungi_612,COPD,ff,0.459175758885253
Phanerochaete,Psathyrella,fungi_771,fungi_612,0.514461711094729,1.60839531870849e-05,fungi_771|fungi_612,COPD,ff,0.514461711094729
Chaetothyriales,Pseudocercospora,fungi_191,fungi_47,0.420419000409127,0.000602219866638443,fungi_191|fungi_47,COPD,ff,0.420419000409127
Marasmius,Pseudocercospora,fungi_592,fungi_47,0.454546920818749,0.000182318134537063,fungi_592|fungi_47,COPD,ff,0.454546920818749
Myrmecridium,Pseudocercospora,fungi_476,fungi_47,0.473854956138941,8.75339544359477e-05,fungi_476|fungi_47,COPD,ff,0.473854956138941
Phaeoisaria,Pseudocercospora,fungi_481,fungi_47,0.454546920818749,0.000182318134537063,fungi_481|fungi_47,COPD,ff,0.454546920818749
Phomatospora,Pseudocercospora,fungi_479,fungi_47,0.417288976489344,0.000667848216385547,fungi_479|fungi_47,COPD,ff,0.417288976489344
Prosthemium,Pseudocercospora,fungi_147,fungi_47,0.417288976489344,0.000667848216385547,fungi_147|fungi_47,COPD,ff,0.417288976489344
Agaricales,Pseudolagarobasidium,fungi_561,fungi_723,0.438908130120894,0.000320177211351469,fungi_561|fungi_723,COPD,ff,0.438908130120894
Auriculariales_2,Pseudolagarobasidium,fungi_654,fungi_723,0.50467322653188,2.46819644980079e-05,fungi_654|fungi_723,COPD,ff,0.50467322653188
Blastobotrys,Pseudolagarobasidium,fungi_333,fungi_723,0.571505524777833,9.98175339272933e-07,fungi_333|fungi_723,COPD,ff,0.571505524777833
Halotthiaceae,Pseudolagarobasidium,fungi_116,fungi_723,0.572123203510946,9.65772153360689e-07,fungi_116|fungi_723,COPD,ff,0.572123203510946
Hericiaceae,Pseudolagarobasidium,fungi_811,fungi_723,0.418678540994181,0.000637951798787562,fungi_811|fungi_723,COPD,ff,0.418678540994181
Hyphodermella,Pseudolagarobasidium,fungi_769,fungi_723,0.56548287366745,1.37225441276811e-06,fungi_769|fungi_723,COPD,ff,0.56548287366745
Mycoacia,Pseudolagarobasidium,fungi_762,fungi_723,0.410773978101336,0.000825668820889192,fungi_762|fungi_723,COPD,ff,0.410773978101336
Nigrospora,Pseudopithomyces,fungi_515,fungi_112,0.418346591568027,0.000644981187290838,fungi_515|fungi_112,COPD,ff,0.418346591568027
Agaricomycetes,Psilocybe,fungi_560,fungi_621,0.421324263723359,0.000584361665937783,fungi_560|fungi_621,COPD,ff,0.421324263723359
Agaricomycetes_2,Psilocybe,fungi_845,fungi_621,0.472952812607749,9.06759259367007e-05,fungi_845|fungi_621,COPD,ff,0.472952812607749
Amyloporia,Psilocybe,fungi_725,fungi_621,0.75292220878678,1.10111919582323e-12,fungi_725|fungi_621,COPD,ff,0.75292220878678
Auriculariales_2,Psilocybe,fungi_654,fungi_621,0.404517165580794,0.00100823007927642,fungi_654|fungi_621,COPD,ff,0.404517165580794
Coprinellus,Psilocybe,fungi_609,fungi_621,0.40769774260687,0.000911314838044408,fungi_609|fungi_621,COPD,ff,0.40769774260687
Coprinopsis,Psilocybe,fungi_610,fungi_621,0.440644892165495,0.000301167313025319,fungi_610|fungi_621,COPD,ff,0.440644892165495
Dacryobolus,Psilocybe,fungi_729,fungi_621,0.530327499284082,7.80679254930305e-06,fungi_729|fungi_621,COPD,ff,0.530327499284082
Dinemasporium,Psilocybe,fungi_347,fungi_621,0.462672247169098,0.000134598777214778,fungi_347|fungi_621,COPD,ff,0.462672247169098
Fomitopsis,Psilocybe,fungi_732,fungi_621,0.511121801445802,1.86421778629597e-05,fungi_732|fungi_621,COPD,ff,0.511121801445802
Fuscoporia,Psilocybe,fungi_698,fungi_621,0.400403134869571,0.00114735407801558,fungi_698|fungi_621,COPD,ff,0.400403134869571
Gloeostereum,Psilocybe,fungi_569,fungi_621,0.512244273651502,1.77430302148451e-05,fungi_569|fungi_621,COPD,ff,0.512244273651502
Grammothele,Psilocybe,fungi_786,fungi_621,0.474434051514061,8.55702620943255e-05,fungi_786|fungi_621,COPD,ff,0.474434051514061
Gyrodontium,Psilocybe,fungi_660,fungi_621,0.411445143885633,0.000807979114820334,fungi_660|fungi_621,COPD,ff,0.411445143885633
Hericiaceae,Psilocybe,fungi_811,fungi_621,0.567323634629041,1.24588162808692e-06,fungi_811|fungi_621,COPD,ff,0.567323634629041
Heterobasidion,Psilocybe,fungi_809,fungi_621,0.731510715696163,9.81104086861251e-12,fungi_809|fungi_621,COPD,ff,0.731510715696163
Heterochaete,Psilocybe,fungi_649,fungi_621,0.664709332625883,2.83607293205534e-09,fungi_649|fungi_621,COPD,ff,0.664709332625883
Hyphodermella,Psilocybe,fungi_769,fungi_621,0.731761386537686,9.57456336436735e-12,fungi_769|fungi_621,COPD,ff,0.731761386537686
Lentinus,Psilocybe,fungi_788,fungi_621,0.51802147928752,1.3719015107494e-05,fungi_788|fungi_621,COPD,ff,0.51802147928752
Lyomyces,Psilocybe,fungi_713,fungi_621,0.619556030330501,6.17167694727527e-08,fungi_713|fungi_621,COPD,ff,0.619556030330501
Meruliaceae,Psilocybe,fungi_765,fungi_621,0.448579298385581,0.000226747681765671,fungi_765|fungi_621,COPD,ff,0.448579298385581
Mycoacia,Psilocybe,fungi_762,fungi_621,0.557247493293726,2.09935638939562e-06,fungi_762|fungi_621,COPD,ff,0.557247493293726
Pallidocercospora,Psilocybe,fungi_43,fungi_621,0.528345942441581,8.56145259087171e-06,fungi_43|fungi_621,COPD,ff,0.528345942441581
Phanerina,Psilocybe,fungi_770,fungi_621,0.712667119945051,5.70083980022673e-11,fungi_770|fungi_621,COPD,ff,0.712667119945051
Phanerochaetaceae,Psilocybe,fungi_776,fungi_621,0.681103602854614,8.10187916755467e-10,fungi_776|fungi_621,COPD,ff,0.681103602854614
Phanerochaete,Psilocybe,fungi_771,fungi_621,0.462562229779812,0.00013515984080037,fungi_771|fungi_621,COPD,ff,0.462562229779812
Phlebia,Psilocybe,fungi_763,fungi_621,0.435232217196866,0.00036407205350697,fungi_763|fungi_621,COPD,ff,0.435232217196866
Phomatospora,Psilocybe,fungi_479,fungi_621,0.4874582604103,5.08129563199233e-05,fungi_479|fungi_621,COPD,ff,0.4874582604103
Polyporales,Psilocybe,fungi_720,fungi_621,0.430632213676786,0.000426705935433924,fungi_720|fungi_621,COPD,ff,0.430632213676786
Psathyrella,Psilocybe,fungi_612,fungi_621,0.417327427649573,0.000667004144974115,fungi_612|fungi_621,COPD,ff,0.417327427649573
Arachnomyces,Purpureocillium,fungi_230,fungi_435,0.567761600913062,1.21746499948117e-06,fungi_230|fungi_435,COPD,ff,0.567761600913062
Debaryomyces,Purpureocillium,fungi_309,fungi_435,0.542579814489301,4.35490118855242e-06,fungi_309|fungi_435,COPD,ff,0.542579814489301
Eurotiales,Purpureocillium,fungi_212,fungi_435,0.638790976383504,1.76703487397845e-08,fungi_212|fungi_435,COPD,ff,0.638790976383504
Phaeoisaria,Purpureocillium,fungi_481,fungi_435,0.586686987610164,4.34804761528795e-07,fungi_481|fungi_435,COPD,ff,0.586686987610164
Ascotricha,Pyrenochaetopsis,fungi_536,fungi_92,0.689793333839262,4.03424627037907e-10,fungi_536|fungi_92,COPD,ff,0.689793333839262
Hohenbuehelia,Pyrenochaetopsis,fungi_605,fungi_92,0.5,3.01426521187587e-05,fungi_605|fungi_92,COPD,ff,0.5
Mycosphaerella,Pyrenochaetopsis,fungi_40,fungi_92,0.483350676378772,6.00273918562877e-05,fungi_40|fungi_92,COPD,ff,0.483350676378772
Paracamarosporium,Pyrenochaetopsis,fungi_109,fungi_92,0.5,3.01426521187587e-05,fungi_109|fungi_92,COPD,ff,0.5
Pleosporaceae,Pyrenochaetopsis,fungi_148,fungi_92,0.689793333839262,4.03424627037907e-10,fungi_148|fungi_92,COPD,ff,0.689793333839262
Auriporia,Ramichloridium,fungi_727,fungi_27,0.422702424296576,0.000558096100196526,fungi_727|fungi_27,COPD,ff,0.422702424296576
Microdochium,Ramichloridium,fungi_529,fungi_27,0.434620793171946,0.000371883730130973,fungi_529|fungi_27,COPD,ff,0.434620793171946
Paraphaeosphaeria,Ramichloridium,fungi_111,fungi_27,0.431095417987806,0.0004199819176951,fungi_111|fungi_27,COPD,ff,0.431095417987806
Arthrinium,Rasamsonia,fungi_517,fungi_224,0.430315983254576,0.00043135256444371,fungi_517|fungi_224,COPD,ff,0.430315983254576
Blastobotrys,Rasamsonia,fungi_333,fungi_224,0.5,3.01426521187587e-05,fungi_333|fungi_224,COPD,ff,0.5
Cyberlindnera,Rasamsonia,fungi_320,fungi_224,0.712786444967237,5.64015500970072e-11,fungi_320|fungi_224,COPD,ff,0.712786444967237
Halotthiaceae,Rasamsonia,fungi_116,fungi_224,0.491739304278018,4.26141376124178e-05,fungi_116|fungi_224,COPD,ff,0.491739304278018
Porphyromonas,Resinicium,bacteria_6,fungi_707,-0.423067720255856,0.000551316253414535,bacteria_6|fungi_707,COPD,bf,0.423067720255856
Fomitopsis,Resinicium,fungi_732,fungi_707,0.454223714293603,0.000184503330392882,fungi_732|fungi_707,COPD,ff,0.454223714293603
Mycoacia,Resinicium,fungi_762,fungi_707,0.40095530617732,0.00112772750506629,fungi_762|fungi_707,COPD,ff,0.40095530617732
Crustodontia,Resupinatus,fungi_758,fungi_633,0.417266175681934,0.000668349191863093,fungi_758|fungi_633,COPD,ff,0.417266175681934
Issatchenkia,Resupinatus,fungi_324,fungi_633,0.567761600913062,1.21746499948117e-06,fungi_324|fungi_633,COPD,ff,0.567761600913062
Leucosporidium,Resupinatus,fungi_878,fungi_633,0.586686987610164,4.34804761528795e-07,fungi_878|fungi_633,COPD,ff,0.586686987610164
Capnodiales_2,Rhizomucor,fungi_71,fungi_971,0.422525239397739,0.000561411819153257,fungi_71|fungi_971,COPD,ff,0.422525239397739
Cyberlindnera,Rhizomucor,fungi_320,fungi_971,0.567761600913062,1.21746499948117e-06,fungi_320|fungi_971,COPD,ff,0.567761600913062
Coprinopsis,Rhodosporidiobolus,fungi_610,fungi_886,0.499464311649192,3.08354799321009e-05,fungi_610|fungi_886,COPD,ff,0.499464311649192
Hohenbuehelia,Rhodosporidiobolus,fungi_605,fungi_886,0.5,3.01426521187587e-05,fungi_605|fungi_886,COPD,ff,0.5
Microporus,Rhodosporidiobolus,fungi_792,fungi_886,0.689793333839262,4.03424627037907e-10,fungi_792|fungi_886,COPD,ff,0.689793333839262
Paracamarosporium,Rhodosporidiobolus,fungi_109,fungi_886,0.5,3.01426521187587e-05,fungi_109|fungi_886,COPD,ff,0.5
Paraphaeosphaeria,Rhodosporidiobolus,fungi_111,fungi_886,0.483350676378772,6.00273918562877e-05,fungi_111|fungi_886,COPD,ff,0.483350676378772
Parasarocladium,Rhodosporidiobolus,fungi_437,fungi_886,0.689793333839262,4.03424627037907e-10,fungi_437|fungi_886,COPD,ff,0.689793333839262
Pyrenochaetopsis,Rhodosporidiobolus,fungi_92,fungi_886,0.5,3.01426521187587e-05,fungi_92|fungi_886,COPD,ff,0.5
Capnodiales_2,Rhodotorula,fungi_71,fungi_887,0.428311627131824,0.000461891134298176,fungi_71|fungi_887,COPD,ff,0.428311627131824
Rhizomucor,Rhodotorula,fungi_971,fungi_887,0.654622369687637,5.90240745168558e-09,fungi_971|fungi_887,COPD,ff,0.654622369687637
Cabalodontia,Roussoella,fungi_801,fungi_171,0.405491453622193,0.000977598214419784,fungi_801|fungi_171,COPD,ff,0.405491453622193
Phaeoisaria,Roussoella,fungi_481,fungi_171,0.446973224799983,0.000240290960905387,fungi_481|fungi_171,COPD,ff,0.446973224799983
Stenotrophomonas,Russulales,bacteria_99,fungi_827,0.435738261226351,0.000357720183303378,bacteria_99|fungi_827,COPD,bf,0.435738261226351
Hyphodontia,Russulales,fungi_712,fungi_827,0.435980468013453,0.000354715896199398,fungi_712|fungi_827,COPD,ff,0.435980468013453
Mycoacia,Russulales,fungi_762,fungi_827,0.482335735135258,6.25303566312851e-05,fungi_762|fungi_827,COPD,ff,0.482335735135258
Psilocybe,Russulales,fungi_621,fungi_827,0.401130337493767,0.00112156959671994,fungi_621|fungi_827,COPD,ff,0.401130337493767
Cryptococcus,Saccharomyces,fungi_914,fungi_327,-0.406490730296062,0.000947055892988047,fungi_914|fungi_327,COPD,ff,0.406490730296062
Parvimonas,Saccharomycetales,bacteria_40,fungi_337,0.459625464811475,0.000150954294658945,bacteria_40|fungi_337,COPD,bf,0.459625464811475
Aeromonadaceae,Saccharomycetales_2,bacteria_88,fungi_307,0.433250864319369,0.00038994370590073,bacteria_88|fungi_307,COPD,bf,0.433250864319369
Phialemoniopsis,Saccharomycetales_2,fungi_551,fungi_307,0.451166256974719,0.000206394623880168,fungi_551|fungi_307,COPD,ff,0.451166256974719
Bipolaris,Saitozyma,fungi_150,fungi_923,0.706453850073353,9.87991910506025e-11,fungi_150|fungi_923,COPD,ff,0.706453850073353
Lophiostoma,Saitozyma,fungi_123,fungi_923,0.712786444967237,5.64015500970072e-11,fungi_123|fungi_923,COPD,ff,0.712786444967237
Moesziomyces,Saitozyma,fungi_938,fungi_923,0.464194828920333,0.000127050474174606,fungi_938|fungi_923,COPD,ff,0.464194828920333
Paracamarosporium,Saitozyma,fungi_109,fungi_923,0.483350676378772,6.00273918562877e-05,fungi_109|fungi_923,COPD,ff,0.483350676378772
Chaetothyriales,Sarcinomyces,fungi_191,fungi_196,0.571790406333289,9.83105864049705e-07,fungi_191|fungi_196,COPD,ff,0.571790406333289
Corynespora,Sarcinomyces,fungi_90,fungi_196,0.542898950929859,4.28787140327458e-06,fungi_90|fungi_196,COPD,ff,0.542898950929859
Didymosphaeriaceae,Sarcinomyces,fungi_104,fungi_196,0.434055031343357,0.00037924777096765,fungi_104|fungi_196,COPD,ff,0.434055031343357
Dothideomycetes,Sarcinomyces,fungi_5,fungi_196,0.795965931711469,6.21724893790088e-15,fungi_5|fungi_196,COPD,ff,0.795965931711469
