Sample1	Sample2	Group	Distance	Neighbor1	Neighbor2	Street1	Street2	District1	District2
S1013	S1380	Diff_district	0.255892260116	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1399	Diff_district	0.248908844755	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1331	Diff_district	0.413767303879	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S676	Diff_district	0.459658311891	Wengyuan32	Taishan12	Wengyuan3	Taishan1	Wengyuan	Taishan
S1013	S1383	Diff_district	0.255268740724	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1240	Diff_district	0.306771419733	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1180	Diff_district	0.248035919264	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1214	Diff_district	0.383339569542	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1356	Diff_district	0.488839010278	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1225	Diff_district	0.34156378728	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S681	Diff_district	0.431724655705	Wengyuan32	Taishan12	Wengyuan3	Taishan1	Wengyuan	Taishan
S1013	S1217	Diff_district	0.46327472222	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1336	Diff_district	0.297169222514	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1330	Diff_district	0.321611173374	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1233	Diff_district	0.309016090418	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1381	Diff_district	0.420251903449	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1181	Diff_district	0.414640229756	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1384	Diff_district	0.271854349913	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1416	Diff_district	0.314128947743	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1344	Diff_district	0.235690238293	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1013	S1222	Diff_district	0.181069960866	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1402	Diff_district	0.313754834745	Wengyuan32	Panyu32	Wengyuan3	Panyu3	Wengyuan	Panyu
S1013	S1335	Diff_district	0.24878414038	Wengyuan32	Panyu12	Wengyuan3	Panyu1	Wengyuan	Panyu
S1512	S710	Diff_district	0.28631999	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S717	Diff_district	0.312383090688	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S690	Diff_district	0.284449434073	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S704	Diff_district	0.29205636777	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1225	Diff_district	0.185309889851	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1005	Diff_district	0.409402668295	Zhuhai12	Wengyuan31	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1214	Diff_district	0.363511659682	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1107	Diff_district	0.305524382347	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S676	Diff_district	0.318742987341	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1139	Diff_district	0.290559921645	Zhuhai12	Wengyuan12	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1240	Diff_district	0.202643721601	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S999	Diff_district	0.184686373	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1399	Diff_district	0.251402920497	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1331	Diff_district	0.364883402047	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1007	Diff_district	0.291432846646	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1181	Diff_district	0.369123333	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1381	Diff_district	0.301284450651	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1384	Diff_district	0.188676893811	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1336	Diff_district	0.198777900602	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1052	Diff_district	0.255393442489	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S681	Diff_district	0.298042153	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1053	Diff_district	0.327347554	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1115	Diff_district	0.253647589	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S1085	Diff_district	0.295548075409	Zhuhai12	Wengyuan12	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1335	Diff_district	0.242050131137	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1015	Diff_district	0.254021699373	Zhuhai12	Wengyuan31	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1034	Diff_district	0.301907968396	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1222	Diff_district	0.227709192386	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1402	Diff_district	0.205137799795	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1344	Diff_district	0.273350794	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1106	Diff_district	0.342935529314	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1089	Diff_district	0.285945879357	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S1124	Diff_district	0.510662176979	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S1026	Diff_district	0.262376858738	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1083	Diff_district	0.199650829	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S1039	Diff_district	0.227459787227	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S991	Diff_district	0.336949746658	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1057	Diff_district	0.262002745107	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1356	Diff_district	0.357525879679	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1016	Diff_district	0.36039406668	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1013	Diff_district	0.237311388525	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S990	Diff_district	0.302905598651	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S718	Diff_district	0.247537103752	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1383	Diff_district	0.205511913589	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1180	Diff_district	0.208754212165	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1074	Diff_district	0.16024442542	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1120	Diff_district	0.173463026173	Zhuhai12	Wengyuan12	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1134	Diff_district	0.405661559783	Zhuhai12	Wengyuan22	Zhuhai1	Wengyuan2	Zhuhai	Wengyuan
S1512	S1006	Diff_district	0.210500063368	Zhuhai12	Wengyuan31	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1380	Diff_district	0.170594838756	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1001	Diff_district	0.195535609011	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S1088	Diff_district	0.316997135342	Zhuhai12	Wengyuan32	Zhuhai1	Wengyuan3	Zhuhai	Wengyuan
S1512	S703	Diff_district	0.191046266596	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1233	Diff_district	0.321860582339	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S1043	Diff_district	0.321486473661	Zhuhai12	Wengyuan11	Zhuhai1	Wengyuan1	Zhuhai	Wengyuan
S1512	S1330	Diff_district	0.189799227405	Zhuhai12	Panyu32	Zhuhai1	Panyu3	Zhuhai	Panyu
S1512	S1217	Diff_district	0.374111486878	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S713	Diff_district	0.254395809	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1512	S1416	Diff_district	0.205511912794	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1512	S706	Diff_district	0.332585110666	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1152	S1315	Diff_district	0.331462775008	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1515	Diff_district	0.367003366532	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1501	Diff_district	0.304402049087	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1275	Diff_district	0.324728767701	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1402	Diff_district	0.290559919483	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1222	Diff_district	0.348173088955	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S681	Diff_district	0.287192916782	Wengyuan21	Taishan12	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1292	Diff_district	0.243421874648	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1294	Diff_district	0.265868560734	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1273	Diff_district	0.38595834407	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1181	Diff_district	0.245541838886	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1381	Diff_district	0.33009103034	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1384	Diff_district	0.307644345423	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1283	Diff_district	0.194163863432	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1419	Diff_district	0.465145279139	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1278	Diff_district	0.195161489024	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1421	Diff_district	0.367876294212	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1399	Diff_district	0.408030924664	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1225	Diff_district	0.289437585263	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1340	Diff_district	0.317620649365	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1255	Diff_district	0.480234440559	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1534	Diff_district	0.310512535413	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S690	Diff_district	0.297169223811	Wengyuan21	Taishan12	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S710	Diff_district	0.43583987841	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1221	Diff_district	0.344806086276	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1520	Diff_district	0.316124205419	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1185	Diff_district	0.250654698499	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1416	Diff_district	0.399426362102	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1295	Diff_district	0.223469258106	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1422	Diff_district	0.263623894577	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1329	Diff_district	0.302531487395	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S706	Diff_district	0.435590473129	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1493	Diff_district	0.361890511957	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1499	Diff_district	0.289562292	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1248	Diff_district	0.312632498718	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1414	Diff_district	0.345429605273	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1378	Diff_district	0.199650827801	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1395	Diff_district	0.333832146332	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1233	Diff_district	0.498940018503	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S703	Diff_district	0.297792741404	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1423	Diff_district	0.339443818642	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1356	Diff_district	0.31986531836	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1424	Diff_district	0.399052250202	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S718	Diff_district	0.432846986985	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1383	Diff_district	0.385584236765	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1180	Diff_district	0.314253646457	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1415	Diff_district	0.319366504702	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1360	Diff_district	0.238932536425	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1183	Diff_district	0.403292181492	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1583	Diff_district	0.354657689645	Wengyuan21	Zhuhai32	Wengyuan2	Zhuhai3	Wengyuan	Zhuhai
S1152	S1492	Diff_district	0.387205389677	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1232	Diff_district	0.302406783093	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1425	Diff_district	0.393440580426	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1335	Diff_district	0.305150270779	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1344	Diff_district	0.388951240528	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1251	Diff_district	0.271604937278	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1336	Diff_district	0.301284451144	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1320	Diff_district	0.216111731176	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1387	Diff_district	0.272228457183	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1410	Diff_district	0.374111483252	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1428	Diff_district	0.341937894645	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1331	Diff_district	0.21972814678	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1214	Diff_district	0.250904099498	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1502	Diff_district	0.414390821342	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1317	Diff_district	0.347923677956	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1240	Diff_district	0.263998004472	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S676	Diff_district	0.294799850116	Wengyuan21	Taishan12	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S704	Diff_district	0.452924305735	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S717	Diff_district	0.340940266307	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1209	Diff_district	0.438957476403	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1280	Diff_district	0.357401173249	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1281	Diff_district	0.381094897857	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1285	Diff_district	0.194662677429	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1304	Diff_district	0.275221346899	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S713	Diff_district	0.405038035487	Wengyuan21	Taishan11	Wengyuan2	Taishan1	Wengyuan	Taishan
S1152	S1511	Diff_district	0.339693225311	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1330	Diff_district	0.213742360359	Wengyuan21	Panyu32	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1217	Diff_district	0.402169844288	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1533	Diff_district	0.295423368409	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1332	Diff_district	0.267739120661	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1250	Diff_district	0.512408030244	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1417	Diff_district	0.345928421943	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1494	Diff_district	0.326100511022	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1210	Diff_district	0.35665294686	Wengyuan21	Panyu11	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1380	Diff_district	0.299039780701	Wengyuan21	Panyu12	Wengyuan2	Panyu1	Wengyuan	Panyu
S1152	S1495	Diff_district	0.319491208062	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1310	Diff_district	0.361266990916	Wengyuan21	Panyu22	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1264	Diff_district	0.353161242647	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1512	Diff_district	0.337199151994	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S1152	S1370	Diff_district	0.308267862383	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1404	Diff_district	0.301783265047	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1334	Diff_district	0.300910334845	Wengyuan21	Panyu31	Wengyuan2	Panyu3	Wengyuan	Panyu
S1152	S1413	Diff_district	0.391570019434	Wengyuan21	Panyu21	Wengyuan2	Panyu2	Wengyuan	Panyu
S1152	S1531	Diff_district	0.389574757747	Wengyuan21	Zhuhai12	Wengyuan2	Zhuhai1	Wengyuan	Zhuhai
S990	S690	Diff_district	0.322982914354	Wengyuan11	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S990	S1180	Diff_district	0.292056363186	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S676	Diff_district	0.4999376445	Wengyuan11	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S990	S1240	Diff_district	0.335328594	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1383	Diff_district	0.309140788727	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1225	Diff_district	0.398054616408	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1356	Diff_district	0.544082804	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1214	Diff_district	0.350168349	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1399	Diff_district	0.268986154828	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1331	Diff_district	0.358897616359	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1380	Diff_district	0.288315250288	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1233	Diff_district	0.355904728644	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1384	Diff_district	0.328220477008	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1181	Diff_district	0.48098266426	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1381	Diff_district	0.365257509	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S681	Diff_district	0.490335454255	Wengyuan11	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S990	S1217	Diff_district	0.433844616982	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1336	Diff_district	0.378974930553	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1330	Diff_district	0.353909461646	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1222	Diff_district	0.252525251747	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1402	Diff_district	0.320738244019	Wengyuan11	Panyu32	Wengyuan1	Panyu3	Wengyuan	Panyu
S990	S1344	Diff_district	0.225713926387	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1335	Diff_district	0.308517271383	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S990	S1416	Diff_district	0.318368873022	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1370	S1134	Diff_district	0.426487096007	Panyu21	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1370	S1120	Diff_district	0.196657937598	Panyu21	Wengyuan12	Panyu2	Wengyuan1	Panyu	Wengyuan
S1370	S1074	Diff_district	0.198902604801	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1370	S1006	Diff_district	0.196159120813	Panyu21	Wengyuan31	Panyu2	Wengyuan3	Panyu	Wengyuan
S1370	S1495	Diff_district	0.193041526017	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S1013	Diff_district	0.217857590955	Panyu21	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1370	S1512	Diff_district	0.210125949605	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S990	Diff_district	0.236438455	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1370	S1016	Diff_district	0.393939396	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1370	S718	Diff_district	0.224716297163	Panyu21	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1370	S991	Diff_district	0.331338074006	Panyu21	Wengyuan11	Panyu2	Wengyuan1	Panyu	Wengyuan
S1370	S1039	Diff_district	0.213617659607	Panyu21	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1370	S1057	Diff_district	0.198902607602	Panyu21	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1370	S1492	Diff_district	0.312757202749	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S1083	Diff_district	0.311385459344	Panyu21	Wengyuan22	Panyu2	Wengyuan2	Panyu	Wengyuan
S1370	S1531	Diff_district	0.215612919961	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S706	Diff_district	0.277964832	Panyu21	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1370	S1493	Diff_district	0.295548068648	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S713	Diff_district	0.177827656411	Panyu21	Taishan11	Panyu2	Taishan1	Panyu	Taishan
S1370	S1511	Diff_district	0.291931663062	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S1499	Diff_district	0.283077691566	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S1533	Diff_district	0.284200027	Panyu21	Zhuhai12	Panyu2	Zhuhai1	Panyu	Zhuhai
S1370	S1088	Diff_district	0.244793616755	Panyu21	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
S1370	S1001	Diff_district	0.208878912373	Panyu21	Wengyuan32	Panyu2	Wengyuan3	Panyu	Wengyuan
