Sample1	Sample2	Group	Distance	Neighbor1	Neighbor2	Street1	Street2	District1	District2
S1053	S1410	Diff_district	0.768526991306	Wengyuan11	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1053	S690	Diff_district	0.879231474698	Wengyuan11	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S1053	S1454	Diff_district	0.47301006221	Wengyuan11	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1492	Diff_district	0.234217748851	Wengyuan11	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1399	Diff_district	0.462031105924	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1053	S1415	Diff_district	0.720951508581	Wengyuan11	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1053	S1494	Diff_district	0.741994510226	Wengyuan11	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1317	Diff_district	0.548947850872	Wengyuan11	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1053	S1180	Diff_district	0.792314729688	Wengyuan11	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1053	S1515	Diff_district	0.648673376946	Wengyuan11	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1414	Diff_district	0.709972552275	Wengyuan11	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1053	S1512	Diff_district	0.482159193929	Wengyuan11	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1445	Diff_district	0.763037511645	Wengyuan11	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S1501	Diff_district	0.836230557345	Wengyuan11	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1053	S704	Diff_district	0.761207684806	Wengyuan11	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1053	S1583	Diff_district	0.372369625745	Wengyuan11	Zhuhai32	Wengyuan1	Zhuhai3	Wengyuan	Zhuhai
S1476	S704	Diff_district	0.733760292669	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1083	Diff_district	0.913998171656	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1057	Diff_district	0.464775846662	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1214	Diff_district	0.555352242333	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S1013	Diff_district	0.792314730688	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1034	Diff_district	0.569075937492	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1414	Diff_district	0.552607501882	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1131	Diff_district	0.852698994116	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1152	Diff_district	0.572735591145	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1134	Diff_district	0.577310155309	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1383	Diff_district	0.719121684298	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S1180	Diff_district	0.642268983463	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1415	Diff_district	0.757548032636	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1399	Diff_district	0.530649589061	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1096	Diff_district	0.719121682876	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1092	Diff_district	0.762122598643	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S690	Diff_district	0.920402562801	Zhuhai21	Taishan12	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1410	Diff_district	0.877401648632	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S713	Diff_district	0.677035681193	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1423	Diff_district	0.729185727458	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1210	Diff_district	0.634949679452	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S703	Diff_district	0.542543458856	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S706	Diff_district	0.86001829951	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S710	Diff_district	0.996340347993	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1016	Diff_district	0.774016468644	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1107	Diff_district	0.913998171312	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1419	Diff_district	0.642268984106	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1295	Diff_district	0.542543457856	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1315	Diff_district	0.610247026831	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1088	Diff_district	0.657822508973	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1123	Diff_district	0.863677953659	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1425	Diff_district	0.964318389946	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1356	Diff_district	0.412625798944	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1250	Diff_district	0.844464776611	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1304	Diff_district	0.688929552067	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1416	Diff_district	0.621225983621	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1085	Diff_district	0.473924976422	Zhuhai21	Wengyuan12	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1001	Diff_district	0.606587373607	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1278	Diff_district	0.384263494769	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1185	Diff_district	0.55352241533	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1320	Diff_district	0.382433668074	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S718	Diff_district	0.967978042888	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1074	Diff_district	0.866422689399	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1115	Diff_district	0.910338518103	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1294	Diff_district	0.500457456002	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1209	Diff_district	0.466605672733	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1240	Diff_district	0.9332113448	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S990	Diff_district	0.893870082575	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1332	Diff_district	0.51326623927	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1127	Diff_district	0.730100640325	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S991	Diff_district	0.741079597835	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1317	Diff_district	0.612991766032	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1183	Diff_district	0.817932297727	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1089	Diff_district	0.897529734436	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1007	Diff_district	0.429094233716	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1384	Diff_district	0.725526075726	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S1124	Diff_district	0.60567246162	Zhuhai21	Wengyuan22	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1052	Diff_district	0.591948764572	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1330	Diff_district	0.441903018605	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S1181	Diff_district	0.421774931844	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1233	Diff_district	0.916742910833	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1039	Diff_district	0.773101556433	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1344	Diff_district	0.723696248447	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S999	Diff_district	0.651418114954	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1222	Diff_district	0.95516925891	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S681	Diff_district	0.630375114076	Zhuhai21	Taishan12	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1221	Diff_district	0.515096065788	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1139	Diff_district	0.745654163728	Zhuhai21	Wengyuan12	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1106	Diff_district	0.732845380931	Zhuhai21	Wengyuan32	Zhuhai2	Wengyuan3	Zhuhai	Wengyuan
S1476	S1225	Diff_district	0.983531564975	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1053	Diff_district	0.518755719038	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1335	Diff_district	0.563586459127	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1331	Diff_district	0.546203111412	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1476	S1217	Diff_district	0.497712717744	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S676	Diff_district	0.934126258835	Zhuhai21	Taishan12	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S717	Diff_district	0.660567245661	Zhuhai21	Taishan11	Zhuhai2	Taishan1	Zhuhai	Taishan
S1476	S1120	Diff_district	0.920402561801	Zhuhai21	Wengyuan12	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1043	Diff_district	0.630375114152	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1292	Diff_district	0.591033851182	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1310	Diff_district	0.397987190194	Zhuhai21	Panyu22	Zhuhai2	Panyu2	Zhuhai	Panyu
S1476	S1381	Diff_district	0.67520585635	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1336	Diff_district	0.36322049409	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1151	Diff_district	0.800548948801	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1122	Diff_district	0.846294601769	Zhuhai21	Wengyuan21	Zhuhai2	Wengyuan2	Zhuhai	Wengyuan
S1476	S1380	Diff_district	0.590118938385	Zhuhai21	Panyu12	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1395	Diff_district	0.669716376339	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1360	Diff_district	0.664226898161	Zhuhai21	Panyu11	Zhuhai2	Panyu1	Zhuhai	Panyu
S1476	S1026	Diff_district	0.703568162111	Zhuhai21	Wengyuan11	Zhuhai2	Wengyuan1	Zhuhai	Wengyuan
S1476	S1402	Diff_district	0.507776761769	Zhuhai21	Panyu32	Zhuhai2	Panyu3	Zhuhai	Panyu
S1335	S1454	Diff_district	0.548947850323	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1445	Diff_district	0.715462031573	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S717	Diff_district	0.846294601846	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S1583	Diff_district	0.598353156197	Panyu12	Zhuhai32	Panyu1	Zhuhai3	Panyu	Zhuhai
S1335	S704	Diff_district	0.676120767381	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S718	Diff_district	0.900274475651	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S710	Diff_district	0.946935041894	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S1455	Diff_district	0.634949680087	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1469	Diff_district	0.752058554256	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1435	Diff_district	0.765782249649	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1436	Diff_district	0.877401646632	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S703	Diff_district	0.430009147575	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S1446	Diff_district	0.837145472593	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1449	Diff_district	0.591033851364	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1462	Diff_district	0.748398902371	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S706	Diff_district	0.898444648645	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S713	Diff_district	0.886550777716	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1335	S1430	Diff_district	0.415370539538	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1450	Diff_district	0.78682525168	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1335	S1453	Diff_district	0.823421773912	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1583	Diff_district	0.674290943349	Panyu12	Zhuhai32	Panyu1	Zhuhai3	Panyu	Zhuhai
S1381	S704	Diff_district	0.793229642966	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S1445	Diff_district	0.780420860671	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S717	Diff_district	0.858188472858	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S1454	Diff_district	0.376944190065	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1450	Diff_district	0.81335773172	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1453	Diff_district	0.787740163894	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S713	Diff_district	0.818847210547	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S1430	Diff_district	0.645928638115	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1436	Diff_district	0.601097896803	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S703	Diff_district	0.668801464172	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S1446	Diff_district	0.869167430673	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1449	Diff_district	0.324794146299	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1462	Diff_district	0.736505032341	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S706	Diff_district	0.760292773161	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S718	Diff_district	0.962488564869	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S710	Diff_district	0.997255260995	Panyu12	Taishan11	Panyu1	Taishan1	Panyu	Taishan
S1381	S1455	Diff_district	0.384263494461	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1469	Diff_district	0.869167429608	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1381	S1435	Diff_district	0.670631290506	Panyu12	Zhuhai11	Panyu1	Zhuhai1	Panyu	Zhuhai
S1502	S1233	Diff_district	0.919487650758	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1181	Diff_district	0.684354986053	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S713	Diff_district	0.775846294215	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1423	Diff_district	0.727355900182	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1410	Diff_district	0.891125344565	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S710	Diff_district	0.985361390956	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S706	Diff_district	0.881976212469	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S681	Diff_district	0.81701738336	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1344	Diff_district	0.721866421166	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S703	Diff_district	0.763037510171	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1414	Diff_district	0.667886549838	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S704	Diff_district	0.726440987359	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1399	Diff_district	0.666056723998	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S690	Diff_district	0.915827997705	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1317	Diff_district	0.828911254401	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1180	Diff_district	0.763037511408	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1415	Diff_district	0.763037510408	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1416	Diff_district	0.711802378424	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S718	Diff_district	0.959743824819	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1320	Diff_district	0.665141812163	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1380	Diff_district	0.67612076819	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1278	Diff_district	0.651418114954	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1217	Diff_district	0.665141810828	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S676	Diff_district	0.921317475725	Zhuhai12	Taishan12	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S717	Diff_district	0.771271729543	Zhuhai12	Taishan11	Zhuhai1	Taishan1	Zhuhai	Taishan
S1502	S1335	Diff_district	0.646843547941	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1419	Diff_district	0.743824337103	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1225	Diff_district	0.989935956975	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1315	Diff_district	0.807868253231	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1381	Diff_district	0.6999085071	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1336	Diff_district	0.698993595796	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1356	Diff_district	0.688014638596	Zhuhai12	Panyu12	Zhuhai1	Panyu1	Zhuhai	Panyu
S1502	S1292	Diff_district	0.737419944212	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1502	S1310	Diff_district	0.661482158646	Zhuhai12	Panyu22	Zhuhai1	Panyu2	Zhuhai	Panyu
S1120	S718	Diff_district	0.848124428392	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1469	Diff_district	0.738334858084	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1455	Diff_district	0.645928635938	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1436	Diff_district	0.916742909709	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1278	Diff_district	0.686184812215	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1380	Diff_district	0.856358646713	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1449	Diff_district	0.755718205901	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1320	Diff_district	0.720951509442	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1446	Diff_district	0.860933211583	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1416	Diff_district	0.72003659758	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1474	Diff_district	0.76029277164	Wengyuan12	Zhuhai22	Wengyuan1	Zhuhai2	Wengyuan	Zhuhai
S1120	S1430	Diff_district	0.762122599286	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1453	Diff_district	0.894784995895	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1520	Diff_district	0.896614821586	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1511	Diff_district	0.738334858953	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1450	Diff_district	0.404391581809	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1310	Diff_district	0.883806039593	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1292	Diff_district	0.933211344833	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1502	Diff_district	0.90850869268	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1336	Diff_district	0.884720952597	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1356	Diff_district	0.785910339144	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1381	Diff_district	0.909423604774	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1533	Diff_district	0.838060384676	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S676	Diff_district	0.306495880919	Wengyuan12	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S717	Diff_district	0.927721865892	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1217	Diff_district	0.727355900182	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1531	Diff_district	0.818847209638	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1315	Diff_district	0.892955168625	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1225	Diff_district	0.378774015758	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1419	Diff_district	0.890210430671	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S1495	Diff_district	0.772186642861	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1335	Diff_district	0.650503202126	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1499	Diff_district	0.345837145038	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S710	Diff_district	0.784995425462	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1435	Diff_district	0.912168343824	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1566	Diff_district	0.739249771348	Wengyuan12	Zhuhai22	Wengyuan1	Zhuhai2	Wengyuan	Zhuhai
S1120	S703	Diff_district	0.753888380262	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1493	Diff_district	0.663311986653	Wengyuan12	Zhuhai12	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S1344	Diff_district	0.774931381437	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
S1120	S1462	Diff_district	0.879231474638	Wengyuan12	Zhuhai11	Wengyuan1	Zhuhai1	Wengyuan	Zhuhai
S1120	S681	Diff_district	0.9332113448	Wengyuan12	Taishan12	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S706	Diff_district	0.388838057555	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1423	Diff_district	0.658737419147	Wengyuan12	Panyu22	Wengyuan1	Panyu2	Wengyuan	Panyu
S1120	S713	Diff_district	0.930466605791	Wengyuan12	Taishan11	Wengyuan1	Taishan1	Wengyuan	Taishan
S1120	S1181	Diff_district	0.937785910844	Wengyuan12	Panyu12	Wengyuan1	Panyu1	Wengyuan	Panyu
