#NAME	S1209	S1250	S1295	S1210	S1360	S1395	S1183	S1425	S1185	S1294	S1304	S1221	S1332	S1399	S1335	S1181	S1180	S1233	S1380	S1217	S1344	S1416	S1225	S1381	S1356	S1336	S1329	S1428	S1417	S1251	S1232	S1370	S1424	S1421	S1422	S1413	S1281	S1280	S1317	S1410	S1415	S1310	S1315	S1320	S1414	S1278	S1419	S1423	S1292	S1378	S1273	S1334	S1248	S1264	S1255	S1285	S1283	S1387	S1404	S1340	S1275	S1402	S1240	S1330	S1222	S1214	S1384	S1383	S1331	S999	S1007	S991	S990	S1043	S1074	S1026	S1052	S1034	S1016	S1053	S1085	S1120	S1139	S1122	S1151	S1131	S1096	S1127	S1092	S1152	S1123	S1107	S1134	S1124	S1089	S1115	S1083	S1005	S1006	S1015	S1001	S1106	S1088	S1039	S1057	S1013	S1445	S1430	S1446	S1436	S1450	S1454	S1449	S1435	S1462	S1469	S1453	S1455	S1495	S1512	S1515	S1533	S1520	S1511	S1501	S1502	S1493	S1494	S1534	S1492	S1499	S1531	S1470	S1476	S1475	S1487	S1567	S1566	S1474	S1583	S718	S713	S706	S704	S703	S717	S710	S690	S681	S676
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus	0.143908218	0.002369373	0.005362265	0.009976306	0.003491707	0.013093902	0.007731637	0.010225714	0.009976306	0.01172216	0.004489338	0.020326724	0.001122334	0.020950243	0.004614042	0.003865819	0.005362265	0.007731637	0.015338571	0.006110488	0.012844494	0.008978676	0.02344432	0.003117596	0.001745854	0.003117596	0.004614042	0.007357526	0.018705574	0.004614042	0.009851602	0.006734007	0.005985784	0.022446689	0.004614042	0.008230453	0.002743484	0.004115226	0.003491707	0.007232822	0.008604564	0.003741115	0.002743484	0.00261878	0.025314877	0.005112857	0.020950243	0.03354533	0.0032423	0.009103379	0.016211498	0.008355157	0.022446689	0.005112857	0.007108118	0.004115226	0.004614042	0.006858711	0.004489338	0.007731637	0.008105749	0.003491707	0.005985784	0.005112857	0.023943135	0.009103379	0.00748223	0.01010101	0.021573762	0.013842125	0.003367003	0.005985784	0.01172216	0.001745854	0.006359895	0.009726899	0.022197281	0.004489338	0.006609303	0.037535852	0.065843621	0.013966829	0.010849233	0.025439581	0.005611672	0.025938396	0.018331463	0.009602195	0.022446689	0.006734007	0.023818431	0.004614042	0.004115226	0.047636862	0.007981045	0.009103379	0.024816062	0.003616411	0.006359895	0.005486968	0.005486968	0.007357526	0.010225714	0.006359895	0.006235191	0.011098641	0.027559546	0.005611672	0.131687243	0.006734007	0.013592717	0.022072578	0.004364634	0.045891009	0.013966829	0.027808954	0.012844494	0.011223345	0.007731637	0.009851602	0.004364634	0.051876793	0.011223345	0.013966829	0.011971568	0.009103379	0.01434094	0.006983414	0.008105749	0.019952613	0.004988153	0.012096271	0.010475122	0.008105749	0.008853972	0.043396932	0.006609303	0.086170345	0.018456167	0.01434094	0.009352787	0.008230453	0.02020202	0.024067839	0.014091533	0.004863449	0.00847986	0.011223345	0.005611672	0.0032423
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	0.008978676	0.023070208	0.01596209	0.012220975	0.005362265	0.009976306	0.028058361	0.006609303	0.014964459	0.020825539	0.049881531	0.014964459	0.00748223	0.01271979	0.00847986	0.007232822	0.02506547	0.031175957	0.010350418	0.040778152	0.021573762	0.015338571	0.01271979	0.013592717	0.004738745	0.006235191	0.018830278	0.017707944	0.00748223	0.021074947	0.007232822	0.02020202	0.011098641	0.009477491	0.018954982	0.031425365	0.03516648	0.035291183	0.01858087	0.006235191	0.005985784	0.061603691	0.005112857	0.019453797	0.006609303	0.020077316	0.004364634	0.013842125	0.00847986	0.012470383	0.056740242	0.007606934	0.013093902	0.009477491	0.005112857	0.019703205	0.008105749	0.026312508	0.01172216	0.011597456	0.021573762	0.031300661	0.022571393	0.00847986	0.009228083	0.009103379	0.009103379	0.014465644	0.016086794	0.012096271	0.005486968	0.01758324	0.022197281	0.007731637	0.031550069	0.008105749	0.026561915	0.012345679	0.009602195	0.009851602	0.008978676	0.01172216	0.01334331	0.019329093	0.021573762	0.008729268	0.006609303	0.01010101	0.006110488	0.008978676	0.019453797	0.015837386	0.015712682	0.022820801	0.00748223	0.02182317	0.014590348	0.019329093	0.012595087	0.009228083	0.00586108	0.020700836	0.013966829	0.033919441	0.027808954	0.008355157	0.024067839	0.031425365	0.007981045	0.021324355	0.016211498	0.036912333	0.089412645	0.016835017	0.013093902	0.009851602	0.076194039	0.011472752	0.010475122	0.032298292	0.022820801	0.008853972	0.015338571	0.009851602	0.010475122	0.006235191	0.012595087	0.005486968	0.013592717	0.016460905	0.030677142	0.046639232	0.042399302	0.010849233	0.014091533	0.005237561	0.015089163	0.016336202	0.010599825	0.006110488	0.019578501	0.008729268	0.005237561	0.011597456	0.003491707	0.004738745	0.005611672	0.007232822	0.022321985	0.006359895
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.001995261	0.001122334	0.001745854	0.004738745	0.010475122	0.038782891	0.004115226	0.001995261	0.005237561	0.002119965	0.002119965	0.006110488	0.010475122	0.003491707	0.005112857	0.005611672	0.003117596	0.008230453	0.014964459	0.009726899	0.044519267	0.004614042	0.003616411	0.001745854	0.002369373	0.00847986	0.002868188	0.006983414	0.002369373	0.001371742	0.002743484	0.011846864	0.00847986	0.006110488	0.003117596	0.002868188	0.003367003	0.001870557	0.001247038	0.009851602	0.001870557	0.000872927	0.000872927	0.000872927	0.00261878	0.001371742	0.001870557	0.034293553	0.085920938	0.021947874	0.001496446	0.00586108	0.001371742	0.000997631	0.000872927	0.000748223	0.003117596	0.002119965	0.001496446	0.008355157	0.000997631	0.001122334	0.000872927	0.001371742	0.02506547	0.006359895	0.004489338	0.003117596	0.011098641	0.009726899	0.00162115	0.005736376	0.001870557	0.004115226	0.002992892	0.002494077	0.003117596	0.002992892	0.005611672	0.08729268	0.005112857	0.004988153	0.009477491	0.008853972	0.022945504	0.027808954	0.022696097	0.002494077	0.014465644	0.004863449	0.004489338	0.008853972	0.014590348	0.080433969	0.003616411	0.015837386	0.006609303	0.013093902	0.002494077	0.012096271	0.001870557	0.019827909	0.026936027	0.005736376	0.0032423	0.055867315	0.004489338	0.022321985	0.003990523	0.010599825	0.013717421	0.003367003	0.002868188	0.007731637	0.01758324	0.002992892	0.003491707	0.003990523	0.003616411	0.006110488	0.004738745	0.004115226	0.006359895	0.004988153	0.003367003	0.021573762	0.005237561	0.008355157	0.05636613	0.007731637	0.012345679	0.011472752	0.006484599	0.005985784	0.013093902	0.010475122	0.004738745	0.008978676	0.043771044	0.001371742	0.001745854	0.006484599	0.025439581	0.039905225	0.008853972	0.002868188	0.029055992	0.00261878	0.008604564	0.006359895
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.010475122	0.00586108	0.011846864	0.011223345	0.004364634	0.021074947	0.014590348	0.008355157	0.01334331	0.014091533	0.025190173	0.008729268	0.015338571	0.010599825	0.00586108	0.023943135	0.01434094	0.027060731	0.015712682	0.045018082	0.01271979	0.010475122	0.008230453	0.01858087	0.01434094	0.013592717	0.020077316	0.016086794	0.008355157	0.015213867	0.005985784	0.008853972	0.009228083	0.007108118	0.013842125	0.018331463	0.036288814	0.026936027	0.012969198	0.008355157	0.012470383	0.032048884	0.005112857	0.008853972	0.006734007	0.009228083	0.01010101	0.012096271	0.008853972	0.012969198	0.012595087	0.005611672	0.005985784	0.009477491	0.004115226	0.017957351	0.013592717	0.019952613	0.01172216	0.009477491	0.009726899	0.038907594	0.006734007	0.011223345	0.009477491	0.024816062	0.006858711	0.011472752	0.0293054	0.005237561	0.006359895	0.012595087	0.006734007	0.0260631	0.013717421	0.006609303	0.012969198	0.018331463	0.022945504	0.006484599	0.009726899	0.006983414	0.006983414	0.008604564	0.017458536	0.004863449	0.005237561	0.012470383	0.005112857	0.007232822	0.012969198	0.017084424	0.038408779	0.043272228	0.010599825	0.008355157	0.011098641	0.03778526	0.010724529	0.007606934	0.006983414	0.016211498	0.020825539	0.03354533	0.028681881	0.006359895	0.007981045	0.018206759	0.005362265	0.020077316	0.014715052	0.021074947	0.01596209	0.00748223	0.009851602	0.007856341	0.017957351	0.00847986	0.006609303	0.009228083	0.004614042	0.006609303	0.006235191	0.00586108	0.010599825	0.00748223	0.009228083	0.005237561	0.012096271	0.007981045	0.012220975	0.014839756	0.013093902	0.00423993	0.007856341	0.002494077	0.012844494	0.003616411	0.006110488	0.004115226	0.007108118	0.006734007	0.002369373	0.013592717	0.007981045	0.009352787	0.00586108	0.008230453	0.008729268	0.012969198
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	0.01010101	0.006983414	0.026187804	0.008355157	0.027808954	0.00748223	0.01271979	0.008978676	0.02020202	0.015213867	0.023070208	0.013592717	0.020950243	0.006609303	0.004115226	0.024317247	0.019703205	0.017458536	0.013717421	0.051003866	0.005611672	0.007731637	0.015712682	0.013966829	0.052375608	0.026312508	0.016585609	0.006609303	0.009103379	0.02506547	0.018082055	0.008729268	0.005985784	0.009726899	0.006734007	0.006858711	0.011846864	0.008604564	0.005362265	0.011223345	0.016585609	0.00748223	0.01010101	0.016585609	0.008230453	0.020326724	0.007232822	0.007731637	0.013717421	0.039032298	0.020451428	0.019079686	0.00847986	0.01271979	0.005736376	0.007606934	0.026312508	0.019578501	0.007856341	0.014465644	0.018331463	0.010724529	0.014839756	0.028931288	0.008729268	0.089038533	0.005486968	0.005362265	0.027310138	0.019329093	0.010849233	0.005237561	0.004863449	0.033420626	0.003990523	0.009352787	0.008105749	0.016710313	0.044893378	0.008230453	0.016710313	0.009228083	0.005112857	0.018082055	0.033420626	0.006609303	0.012096271	0.007108118	0.008604564	0.030427734	0.013218606	0.009477491	0.053123831	0.004988153	0.021199651	0.016710313	0.01010101	0.01271979	0.017458536	0.00847986	0.009726899	0.022945504	0.06122958	0.018954982	0.026187804	0.008978676	0.004364634	0.008105749	0.002244669	0.017458536	0.01596209	0.005362265	0.005237561	0.007856341	0.009103379	0.007357526	0.010849233	0.00423993	0.003990523	0.00423993	0.005736376	0.009477491	0.007731637	0.011348048	0.01010101	0.006858711	0.009103379	0.015837386	0.012844494	0.007856341	0.01010101	0.00586108	0.01434094	0.005611672	0.006359895	0.002119965	0.019703205	0.007731637	0.007108118	0.004614042	0.004863449	0.003616411	0.003117596	0.002369373	0.009228083	0.004988153	0.002868188	0.006359895	0.02182317	0.020825539
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.004364634	0.013717421	0.013468013	0.010475122	0.004614042	0.010225714	0.009352787	0.007606934	0.011846864	0.018456167	0.087167976	0.019079686	0.017333832	0.01434094	0.002743484	0.01010101	0.009976306	0.000498815	0.011348048	0.062102507	0.009976306	0.0032423	0.003865819	0.013218606	0.004115226	0.006734007	0.005362265	0.006734007	0.003616411	0.021573762	0.007981045	0.006983414	0.003491707	0.003865819	0.035914703	0.014216236	0.075819928	0.019703205	0.006110488	0.006858711	0.009103379	0.011098641	0.002369373	0.016835017	0.002494077	0.009851602	0.002743484	0.006235191	0.029554807	0.009228083	0.011472752	0.010973937	0.007606934	0.022696097	0.005985784	0.010350418	0.005611672	0.010849233	0.011597456	0.006609303	0.024816062	0.015089163	0.006734007	0.007731637	0.004738745	0.01858087	0.004489338	0.002743484	0.018705574	0.007981045	0.005486968	0.0260631	0.006110488	0.006609303	0.006983414	0.006235191	0.003865819	0.007357526	0.006858711	0.033171218	0.005985784	0.00847986	0.003616411	0.043771044	0.020451428	0.002743484	0.006609303	0.006609303	0.004489338	0.007232822	0.007856341	0.01010101	0.006858711	0.002494077	0.005486968	0.009228083	0.011348048	0.014465644	0.013592717	0.004489338	0.009726899	0.009352787	0.031300661	0.006858711	0.013842125	0.004738745	0.010475122	0.01271979	0.003367003	0.020950243	0.01434094	0.007232822	0.007606934	0.009477491	0.006235191	0.005362265	0.007856341	0.008853972	0.006609303	0.003367003	0.006110488	0.002244669	0.005362265	0.007606934	0.004988153	0.005486968	0.002743484	0.002494077	0.010350418	0.004738745	0.024067839	0.005112857	0.015712682	0.004738745	0.00586108	0.002244669	0.021947874	0.003117596	0.003616411	0.003367003	0.005362265	0.005237561	0.002494077	0.007606934	0.006858711	0.002369373	0.002244669	0.017209128	0.002992892	0.004489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.009477491	0.001995261	0.011846864	0.006983414	0.011846864	0.006359895	0.006609303	0.005611672	0.005486968	0.009477491	0.006110488	0.010350418	0.008853972	0.006609303	0.006110488	0.014715052	0.007232822	0.002743484	0.010350418	0.00586108	0.006235191	0.009103379	0.008729268	0.004738745	0.007731637	0.012969198	0.011472752	0.006609303	0.005736376	0.008853972	0.005736376	0.008105749	0.00586108	0.005362265	0.006359895	0.005736376	0.006110488	0.008729268	0.011971568	0.00586108	0.008978676	0.006983414	0.006609303	0.010599825	0.007357526	0.015712682	0.009352787	0.010849233	0.007856341	0.013218606	0.014465644	0.008604564	0.007731637	0.010849233	0.008604564	0.008853972	0.009851602	0.00586108	0.009103379	0.019703205	0.009352787	0.005736376	0.006734007	0.008978676	0.006983414	0.010599825	0.005736376	0.00586108	0.007357526	0.009352787	0.010475122	0.006110488	0.003990523	0.008230453	0.01010101	0.007232822	0.003990523	0.008729268	0.007232822	0.005486968	0.005237561	0.007108118	0.004115226	0.00423993	0.008729268	0.004614042	0.016211498	0.005112857	0.004614042	0.005112857	0.005362265	0.005486968	0.01010101	0.007981045	0.006484599	0.006484599	0.00423993	0.005362265	0.011472752	0.018082055	0.006734007	0.007981045	0.010724529	0.005611672	0.007357526	0.005237561	0.004364634	0.004614042	0.004115226	0.012345679	0.018830278	0.00423993	0.017084424	0.009851602	0.007856341	0.020326724	0.007108118	0.010724529	0.00586108	0.006484599	0.004115226	0.008230453	0.006983414	0.002992892	0.003741115	0.006983414	0.004988153	0.004988153	0.005736376	0.002868188	0.008230453	0.009976306	0.011971568	0.007731637	0.006359895	0.001745854	0.011597456	0.005985784	0.006110488	0.003367003	0.008978676	0.005237561	0.003491707	0.004738745	0.013468013	0.099638359	0.01596209	0.002743484	0.014465644	0.004614042
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	0.005112857	0.001870557	0.0032423	0.011846864	0.00162115	0.007357526	0.010599825	0.01010101	0.005237561	0.005362265	0.002494077	0.00748223	0.000623519	0.012345679	0.011597456	0.002244669	0.006983414	0.010475122	0.007731637	0.002369373	0.009352787	0.013093902	0.007606934	0.002743484	0.001870557	0.002868188	0.003491707	0.009976306	0.00423993	0.02506547	0.018331463	0.003741115	0.00748223	0.007856341	0.00261878	0.018954982	0.00162115	0.005486968	0.009477491	0.003117596	0.005112857	0.006359895	0.001745854	0.005112857	0.003117596	0.003367003	0.006235191	0.00586108	0.001122334	0.002743484	0.005362265	0.001745854	0.0032423	0.001995261	0.002119965	0.0032423	0.001247038	0.002743484	0.010724529	0.01010101	0.003491707	0.006484599	0.005611672	0.002743484	0.007606934	0.003990523	0.012595087	0.009103379	0.004738745	0.004863449	0.002494077	0.00586108	0.007108118	0.007856341	0.007856341	0.005362265	0.002868188	0.00162115	0.001995261	0.004738745	0.008978676	0.007232822	0.006359895	0.001496446	0.008105749	0.004614042	0.01334331	0.006110488	0.00586108	0.00261878	0.003990523	0.00261878	0.001870557	0.001122334	0.001745854	0.001995261	0.007731637	0.00261878	0.001496446	0.001745854	0.008230453	0.002743484	0.002369373	0.006734007	0.005237561	0.010724529	0.004489338	0.011846864	0.005611672	0.003117596	0.005237561	0.003741115	0.002119965	0.00423993	0.011597456	0.006235191	0.003990523	0.00748223	0.007981045	0.015463275	0.01596209	0.003865819	0.014091533	0.011348048	0.003491707	0.004988153	0.007357526	0.002369373	0.002868188	0.005362265	0.002992892	0.014091533	0.006110488	0.009726899	0.006359895	0.00261878	0.002494077	0.008230453	0.014091533	0.010724529	0.004364634	0.002369373	0.007856341	0.028806584	0.003865819	0.001995261	0.002244669	0.010973937	0.002992892	0.001745854
k__Bacteria;p__SR1;c__;o__;f__;g__	0.004115226	0.003367003	0.003367003	0.003741115	0.001745854	0.002119965	0.004364634	0.002119965	0.002868188	0.010599825	0.002119965	0.01434094	0.000249408	0.00423993	0.002992892	0.00162115	0.014715052	0.001247038	0.004863449	0.002369373	0.038907594	0.005736376	0.003117596	0.021199651	0.00423993	0.0032423	0.00261878	0.005112857	0.002992892	0.003367003	0.015463275	0.006359895	0.00162115	0.009103379	0.001247038	0.006235191	0.0032423	0.011223345	0.006734007	0.003990523	0.005486968	0.00162115	0.001745854	0.002369373	0.00162115	0.007606934	0.000872927	0.003491707	0.001371742	0.013468013	0.007108118	0.012096271	0.005611672	0.003117596	0.016585609	0.001995261	0.0032423	0.001745854	0.003117596	0.016959721	0.008604564	0.004489338	0.00261878	0.003741115	0.013093902	0.003491707	0.003117596	0.00162115	0.002494077	0.006858711	0.002494077	0.005112857	0.003865819	0.002119965	0.002244669	0.002743484	0.002494077	0.003117596	0.002494077	0.006983414	0.00261878	0.004115226	0.000997631	0.002868188	0.008978676	0.002244669	0.01334331	0.001870557	0.001745854	0.001371742	0.00162115	0.00162115	0.002244669	0.011597456	0.004489338	0.002494077	0.003616411	0.016336202	0.005985784	0.010350418	0.003990523	0.001371742	0.022072578	0.036787629	0.004614042	0.001371742	0.001745854	0.001247038	0.00162115	0.015213867	0.01010101	0.002244669	0.001995261	0.001870557	0.008355157	0.002868188	0.005985784	0.003117596	0.004614042	0.001371742	0.003741115	0.001995261	0.002119965	0.002244669	0.004614042	0.010724529	0.001995261	0.001371742	0.005486968	0.002369373	0.003616411	0.005237561	0.001496446	0.005237561	0.010350418	0.004614042	0.00261878	0.008604564	0.001371742	0.001870557	0.004115226	0.000623519	0.001745854	0.001496446	0.008230453	0.002868188	0.002369373	0.002369373	0.001870557	0.002244669
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.008729268	0.001371742	0.002743484	0.005736376	0.002119965	0.005486968	0.007856341	0.006359895	0.006734007	0.003491707	0.002743484	0.006359895	0.001870557	0.007108118	0.005611672	0.002369373	0.007357526	0.006983414	0.004863449	0.006110488	0.004364634	0.005112857	0.002868188	0.002868188	0.002119965	0.006858711	0.00423993	0.00586108	0.005362265	0.001745854	0.00423993	0.007108118	0.008604564	0.004614042	0.004364634	0.005362265	0.001496446	0.002992892	0.006609303	0.009851602	0.007731637	0.011098641	0.004489338	0.003367003	0.003117596	0.002244669	0.006858711	0.00423993	0.002244669	0.00261878	0.003741115	0.006609303	0.007606934	0.002992892	0.006110488	0.003117596	0.00162115	0.01596209	0.005237561	0.008230453	0.006609303	0.003616411	0.006235191	0.002868188	0.00748223	0.002244669	0.00748223	0.008105749	0.001745854	0.006858711	0.005736376	0.005611672	0.013966829	0.002743484	0.007232822	0.007108118	0.002119965	0.002868188	0.002369373	0.0032423	0.007856341	0.013966829	0.024940766	0.002868188	0.003367003	0.003367003	0.004115226	0.003491707	0.008729268	0.001995261	0.006110488	0.002743484	0.00162115	0.002119965	0.002119965	0.003741115	0.003865819	0.00162115	0.008105749	0.00586108	0.004988153	0.013093902	0.002868188	0.003491707	0.006484599	0.010475122	0.003990523	0.004988153	0.019079686	0.004364634	0.005237561	0.003367003	0.002743484	0.005112857	0.011098641	0.010350418	0.038034668	0.010350418	0.006359895	0.015463275	0.011846864	0.004364634	0.005736376	0.004863449	0.006858711	0.005985784	0.006110488	0.005112857	0.004738745	0.004738745	0.003865819	0.020825539	0.013717421	0.006983414	0.009726899	0.012595087	0.004988153	0.009228083	0.003491707	0.012969198	0.008978676	0.004614042	0.012844494	0.011472752	0.005736376	0.003865819	0.012470383	0.004614042	0.002119965	0.002369373
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.002743484	0.004614042	0.016835017	0.0032423	0.022945504	0.003741115	0.002119965	0.003741115	0.007856341	0.009228083	0.00261878	0.003741115	0.007606934	0.001745854	0.002743484	0.022072578	0.005237561	0.000374111	0.003117596	0.002868188	0.001496446	0.005362265	0.009726899	0.002494077	0.012220975	0.00586108	0.022197281	0.002743484	0.004364634	0.021449058	0.003491707	0.003367003	0.003117596	0.003616411	0.004863449	0.001371742	0.003367003	0.003117596	0.002743484	0.005486968	0.002992892	0.004614042	0.034293553	0.006110488	0.011971568	0.01271979	0.002494077	0.005362265	0.003741115	0.021074947	0.002743484	0.003990523	0.002244669	0.001995261	0.00162115	0.004988153	0.021074947	0.006110488	0.006110488	0.009103379	0.003491707	0.002868188	0.005486968	0.023194912	0.005237561	0.049756828	0.007108118	0.001371742	0.004863449	0.003741115	0.005237561	0.001745854	0.001247038	0.00586108	0.001247038	0.001745854	0.012096271	0.01172216	0.009602195	0.003117596	0.004115226	0.003117596	0.002494077	0.002369373	0.006858711	0.003990523	0.004489338	0.00748223	0.003741115	0.01172216	0.017084424	0.007357526	0.022820801	0.000623519	0.007232822	0.01334331	0.0032423	0.003367003	0.004863449	0.004614042	0.002244669	0.00162115	0.004738745	0.0032423	0.005611672	0.003491707	0.001371742	0.000997631	0.000872927	0.004115226	0.004863449	0.002369373	0.005736376	0.004738745	0.001870557	0.001995261	0.001247038	0.002119965	0.00423993	0.002244669	0.001745854	0.009477491	0.003367003	0.004863449	0.010599825	0.003367003	0.020825539	0.005985784	0.003865819	0.001745854	0.00261878	0.003741115	0.001247038	0.000997631	0.001745854	0.000623519	0.015213867	0.002369373	0.00261878	0.001995261	0.001745854	0.001496446	0.001870557	0.001870557	0.008230453	0.005362265	0.001995261	0.001371742	0.011223345	0.043147525
