MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF1194	Neis_low	0.0361766878316498	0.411015902532075	0.0880399206199077	-3.50569834533259
VF0945	Neis_high	0.395349757185714	0.407249852097902	0.970780093223314	-0.0427835699402018
VF0945	Neis_low	0.421372574464646	1.1599703956	0.363266979392946	-1.46089786271814
VF0269	Neis_high	0.0376822584678571	0.0824886846328671	0.456883144690051	-1.130102875192
VF0269	Neis_low	0.111612467468013	0.105700585886792	1.05592516143608	0.0785075874888823
VF0013	Neis_high	0.0152050372785714	0.00378283003496504	4.01152625831062	2.00415124076034
VF0013	Neis_low	0.0125693945151515	0.000251250350943396	48.1507277204654	5.58948569712584
VF0244	Neis_high	0.206929414778571	0.19433605313986	1.06479864877754	0.0905806455931184
VF0244	Neis_low	0.291880616750842	0.194873471656604	1.4977699969609	0.582816095278198
VF0359	Neis_high	0	0	1	0
VF0359	Neis_low	0.00209826028282828	0.0025943325509434	0.809520382512051	-0.304860688999599
VF1107	Neis_high	0	0.00506598065034965	0.0019700626713995	-8.98754275940729
VF1107	Neis_low	0	0	1	0
VF0920	Neis_high	0.04577717225	0.0107908503776224	4.23921919563516	2.08379856518518
VF0920	Neis_low	0.025450039	0.0420959282037736	0.604666375641571	-0.725788739221693
VF1026	Neis_high	0.00221749543928571	0.00381325146503496	0.582618082973871	-0.779377615153234
VF1026	Neis_low	0.000431421858585859	0.00199737798867925	0.219899720468835	-2.18508232461209
VF0300	Neis_high	0.00261854240357143	0.00805737090909091	0.32582391874525	-1.61783557884306
VF0300	Neis_low	0.00780794435016835	0.00259613748679245	2.99982038161402	1.5848761199503
VF0045	Neis_high	0.240343720992857	0.4285606815	0.560826326597092	-0.834374020218595
VF0045	Neis_low	0.21602662679798	0.30901287590566	0.699095904032465	-0.516437712560943
VF1258	Neis_high	0.00430781197857143	0.00835439895104895	0.516213060118318	-0.953961453010726
VF1258	Neis_low	0.00897646800673401	0.0141270221283019	0.635669091069991	-0.65365215470869
VF0658	Neis_high	0.0133201802678571	0.00620979533216783	2.14318631979986	1.09975727743707
VF0658	Neis_low	0.00524339054545455	0	525.339054545454	9.03710503051075
VF0014	Neis_high	0.166908548360714	0.0183256860454545	9.10347984509114	3.18641812724621
VF0014	Neis_low	0.050380727959596	0.00615632010188679	8.17192865874369	3.03067660934207
VF1117	Neis_high	0	0	1	0
VF1117	Neis_low	0.000721270346801347	0.00139531705660377	0.520359689199679	-0.942418890026615
VF0015	Neis_high	0.628999572032143	0.0695995862482517	9.03624925723417	3.17572406679297
VF0015	Neis_low	0.202902921824916	0.061106093	3.32012260379465	1.73123651766275
VF0253	Neis_high	0.00180674175357143	0.00926673898601399	0.195838403593162	-2.35226439204653
VF0253	Neis_low	0.00407493976430976	0.000766916649056604	5.2578867620742	2.3944830712916
VF0239	Neis_high	0.173876350060714	0.0773334049370629	2.24823758667222	1.16879450308641
VF0239	Neis_low	0.120117097707071	0.100595986256604	1.19403528733048	0.255845473206097
VF0087	Neis_high	0.0114021154535714	0.0188276788811189	0.605813249370646	-0.723054964109144
VF0087	Neis_low	0.00838198615151515	0.0245135479584906	0.342201143395716	-1.54708351457911
VF0474	Neis_high	0.0162223734321429	0.00769236894405594	2.1074520774118	1.0754998252521
VF0474	Neis_low	0.0136351367407407	0.0097613029509434	1.3964500752096	0.481763996435609
VF0047	Neis_high	0.00816044069285714	0.0231398008881119	0.352937838746289	-1.50251398399553
VF0047	Neis_low	0.0126829483164983	0.00706467476603774	1.79413877475065	0.843291485519921
VF0946	Neis_high	0	0.00444989001048951	0.00224220776218255	-8.80086432070999
VF0946	Neis_low	0	0.045868841109434	0.000217965401003639	-12.1636132342811
VF0012	Neis_high	0.011228014125	0.00430034679370629	2.60721808774391	1.38251126601388
VF0012	Neis_low	0.00224344845791246	0.00425150193207547	0.52879207702599	-0.91922753400421
VF0275	Neis_high	2.18285767790714	2.5208273506993	0.865929599663222	-0.207678356708245
VF0275	Neis_low	2.47305236470707	2.54034564563396	0.973510291347376	-0.0387318645834508
VF0326	Neis_high	1.61952718435	2.0643929243042	0.784506340929479	-0.350142986775515
VF0326	Neis_low	2.2359465729798	2.33099680548302	0.959223528528684	-0.0600610482334936
VF1249	Neis_high	0.0212113746107143	0.0649384059440559	0.326742039350335	-1.61377600784813
VF1249	Neis_low	0.0346709288417508	0.260493335067924	0.13313046004846	-2.9090873994208
VF0466	Neis_high	0.723733410246429	1.8378779568986	0.393790822519851	-1.34449860594191
VF0466	Neis_low	1.22524960513131	3.12788592602264	0.39172006809361	-1.3521050544274
VF0991	Neis_high	0.0296795800464286	0	2968.95800464286	11.5357409714787
VF0991	Neis_low	0	0	1	0
VF0512	Neis_high	0	0	1	0
VF0512	Neis_low	0.000856363343434343	0.00256999210943396	0.335800772516478	-1.57432254565944
VF1275	Neis_high	0.00704394403928571	0.00866701131118881	0.812946276811903	-0.298768079288132
VF1275	Neis_low	0.0234601413872054	0.117353834769811	0.199977628826103	-2.32208947782155
VF1276	Neis_high	0.0280540007928571	0.223164399003496	0.125749193985361	-2.99137894206967
VF1276	Neis_low	0.130229027609428	0.807478057132075	0.161289106952235	-2.63227908898318
VF1277	Neis_high	0	0.00579216778671329	0.00172349376433056	-9.18044820567588
VF1277	Neis_low	0	0.0143947226603774	0.000694216767359687	-10.4923261686691
VF0515	Neis_high	0.00665792172857143	0	666.792172857143	9.38109335911636
