MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
ARG23	Neis_high	0.000367035166516032	0.00086549437532581	0.430654013483206	-1.21539881835155
ARG23	Neis_low	0.000718626812334152	0.000748418671342227	0.960718452572706	-0.0578143970722682
ARG230	Neis_high	9.45170904065669e-06	1.25571404987879e-05	0.862330446614098	-0.213687276225943
ARG230	Neis_low	0	0	1	0
ARG231	Neis_high	0	1.06284035854386e-05	0.484768487225978	-1.04463217660551
ARG231	Neis_low	2.27205832794116e-06	0	1.22720583279412	0.295377244963872
ARG232	Neis_high	5.77800061055459e-06	0	1.57780006105546	0.657914398507734
ARG232	Neis_low	1.79468335591458e-05	9.93398145707924e-06	1.40196947706204	0.487454940097054
ARG233	Neis_high	1.21013426987304e-05	4.64609898483184e-06	1.50902589977164	0.593617567396375
ARG233	Neis_low	0	0	1	0
ARG234	Neis_high	0	4.64609898483184e-06	0.682775666773552	-0.550516451358667
ARG234	Neis_low	0	3.91446717124595e-06	0.718676459323204	-0.476585664392188
ARG235	Neis_high	4.90683166023606e-07	0	1.04906831660236	0.0691086310268986
ARG235	Neis_low	7.60374209058529e-07	5.98533053787109e-06	0.673140551180094	-0.571020325089399
ARG236	Neis_high	1.18025479856591e-05	2.28333800914367e-05	0.66403604883024	-0.59066653094029
ARG236	Neis_low	1.49177025658537e-05	5.41297953324086e-05	0.388551100727765	-1.36382374614253
ARG237	Neis_high	0	3.10383040109136e-06	0.763135640031417	-0.389988589847372
ARG237	Neis_low	5.61860221436556e-06	0	1.56186022143656	0.643265345372522
ARG238	Neis_high	7.10694698919935e-06	0	1.71069469891994	0.774582310584122
ARG238	Neis_low	2.83334154366082e-06	0	1.28333415436608	0.359896868073003
ARG239	Neis_high	0	7.22519159520973e-06	0.58054506649325	-0.784520030065803
ARG239	Neis_low	0	7.73990985342056e-06	0.56370072241781	-0.826998678502926
ARG24	Neis_high	0.000788787662649889	0.000863968923443207	0.91397719212129	-0.129769930943258
ARG24	Neis_low	0.000933415836722114	0.00102468301930856	0.911792132582363	-0.133223133955553
ARG240	Neis_high	0	4.91690059993228e-06	0.670380548090895	-0.576947806798698
ARG240	Neis_low	0	0	1	0
ARG241	Neis_high	0	3.10383040109136e-06	0.763135640031417	-0.389988589847372
ARG241	Neis_low	0	1.56224936817227e-05	0.39028207496967	-1.35741089126043
ARG242	Neis_high	3.75508217383083e-05	2.03038250333879e-06	3.95256108649176	1.98278775948376
ARG242	Neis_low	1.01086134108902e-05	9.37758833721991e-06	1.03772528660165	0.0534245746090276
ARG243	Neis_high	0	0	1	0
ARG243	Neis_low	0	5.90300506365409e-06	0.628811973584461	-0.669299405811108
ARG244	Neis_high	8.95144569718772e-06	4.38006592786937e-06	1.31789699659574	0.398237617457067
ARG244	Neis_low	4.65718122691079e-05	2.63578242577936e-05	1.55597353317921	0.637817520558138
ARG245	Neis_high	2.33030332202593e-05	2.19985097418141e-05	1.04076825730232	0.0576488666582831
ARG245	Neis_low	8.48196172485105e-06	5.60709524241968e-05	0.279729004149825	-1.83789824517156
ARG246	Neis_high	4.08216879959285e-06	6.16526178558076e-06	0.871137689347783	-0.199027330093196
ARG246	Neis_low	2.19214383861465e-05	3.82213537182823e-05	0.661977234663241	-0.595146491152727
ARG247	Neis_high	1.71281961382612e-05	4.93196311192595e-05	0.457322401141051	-1.12871650610861
ARG247	Neis_low	5.20071370065086e-05	3.01387750874063e-05	1.54481886583439	0.627437688173545
ARG248	Neis_high	0.143071553603401	0.138648184236411	1.03190124976285	0.045304915243693
ARG248	Neis_low	0.145118137436321	0.136371528242138	1.06413338600117	0.0896789997689027
ARG249	Neis_high	7.55850159689875e-05	3.0101540418122e-05	2.13420769069288	1.09370057904552
ARG249	Neis_low	3.16801286350407e-06	5.0180045933359e-06	0.876815077640025	-0.189655487910245
ARG25	Neis_high	0.00027411289353177	0.00053037424337851	0.525770606229211	-0.927494606093655
ARG25	Neis_low	0.000309990379243795	0.000420117966890605	0.743959573595727	-0.426703866776581
ARG250	Neis_high	4.31163349544035e-05	4.94017597580095e-06	3.55526836099104	1.82995846236467
ARG250	Neis_low	8.95225943237624e-06	2.80344623977282e-05	0.498291765877786	-1.00493736077247
ARG251	Neis_high	2.69067586849362e-06	2.76377818680575e-05	0.337179165153299	-1.56841270231635
ARG251	Neis_low	8.56227038497584e-06	5.11499804593496e-05	0.303553169527428	-1.71997885782905
ARG252	Neis_high	8.2417598842794e-06	9.2790538993834e-06	0.946195802941493	-0.0797893334130983
ARG252	Neis_low	5.74136287415288e-06	4.70818332337641e-06	1.07024521846518	0.0979413900202476
ARG253	Neis_high	4.98535436013404e-06	2.68508529668e-05	0.406648778893524	-1.2981448131851
ARG253	Neis_low	3.27864947441557e-06	1.02636337235006e-05	0.655294586134161	-0.609784482264545
ARG254	Neis_high	0	0	1	0
ARG254	Neis_low	3.66752259340082e-06	1.80187460385496e-06	1.15808064838585	0.211735725671621
ARG255	Neis_high	0	7.30980782632459e-06	0.577707164651019	-0.791589707977371
ARG255	Neis_low	8.99533597304405e-07	0	1.08995335973044	0.124266401859785
ARG256	Neis_high	1.77931942309282e-05	5.52339986222976e-06	1.79040638504406	0.840287086453181
ARG256	Neis_low	4.25328149263284e-05	1.3665119237429e-05	2.219841548199	1.15045670099612
ARG257	Neis_high	1.74322295869094e-05	0	2.74322295869094	1.45587188369756
ARG257	Neis_low	2.86229543502091e-06	6.33131205559235e-06	0.787584940587579	-0.344492569157457
ARG258	Neis_high	0	0	1	0
ARG258	Neis_low	4.11925750565784e-06	2.74301771084878e-06	1.10799951989688	0.147957256258449
ARG259	Neis_high	4.00064531044148e-07	0	1.04000645310441	0.0565924801287274
ARG259	Neis_low	0	1.96563847728664e-06	0.835726402647227	-0.258897380030559
ARG26	Neis_high	0.000459886022654447	0.000728881173172356	0.635942611228014	-0.653031515277743
ARG26	Neis_low	0.0007104640010427	0.000872505821504734	0.816384417514956	-0.292679449249268
ARG260	Neis_high	2.00477242955884e-06	2.01985764741169e-06	0.998744975332042	-0.00181175500122139
ARG260	Neis_low	1.40970109400947e-06	4.79367695382097e-06	0.77125525517593	-0.374719680362196
ARG261	Neis_high	0	0	1	0
ARG261	Neis_low	3.87932279787305e-06	7.2035752003516e-07	1.29466976935556	0.372584157473009
ARG262	Neis_high	1.19246589990539e-05	7.23349775014627e-06	1.27221178874543	0.34733886019674
ARG262	Neis_low	1.05600428783469e-06	4.18054045156972e-06	0.779660290494136	-0.35908243754741
ARG263	Neis_high	0	0	1	0
ARG263	Neis_low	0	4.86373420742157e-06	0.672778445877142	-0.571796608860701
ARG264	Neis_high	0	0	1	0
ARG264	Neis_low	4.23757094202349e-06	0	1.42375709420235	0.509703030516389
ARG265	Neis_high	1.97876547461506e-06	6.33505793667215e-06	0.73331637518853	-0.447492339308893
ARG265	Neis_low	8.23969808197424e-07	1.04337231071746e-05	0.529711093344363	-0.91672237264943
ARG266	Neis_high	5.1112179077144e-06	4.74792454877946e-06	1.02463352438055	0.0351080003663148
ARG266	Neis_low	2.2336709022069e-06	1.27691307538909e-05	0.537291960524946	-0.896221843660805
ARG267	Neis_high	7.81478770137647e-06	0	1.78147877013765	0.83307529099317
ARG267	Neis_low	5.6597662666796e-06	6.04899606417646e-06	0.975747405261961	-0.0354203736778411
ARG268	Neis_high	0	0	1	0
ARG268	Neis_low	5.28002143917346e-07	1.44071503474965e-06	0.920222390990418	-0.119945534145152
ARG269	Neis_high	1.60131945192068e-05	0	2.60131945192068	1.3792435785974
ARG269	Neis_low	2.93900360035477e-05	4.64258121940468e-05	0.698085405808364	-0.518524544127693
ARG27	Neis_high	0.000504773768426319	0.000830698042810883	0.612317077253049	-0.707649175106498
ARG27	Neis_low	0.000826715861901782	0.000903166864443093	0.916279263387491	-0.126140725275466
ARG270	Neis_high	3.59891305889381e-06	0	1.35989130588938	0.443491343592459
ARG270	Neis_low	0	5.73519444171674e-07	0.945758888778721	-0.0804556642823202
ARG271	Neis_high	1.31721350059808e-05	2.69093261646861e-06	1.82588117881196	0.868592883440219
ARG271	Neis_low	0	1.1596437094247e-06	0.896085955822645	-0.158290967413384
ARG272	Neis_high	1.87448286149631e-06	0	1.18744828614963	0.247864684862501
ARG272	Neis_low	0	1.63351968021743e-05	0.379719964696614	-1.39699224075103
ARG273	Neis_high	0	6.18592025683595e-07	0.941744439923167	-0.0865924843881258
ARG273	Neis_low	1.6975399976691e-07	7.2035752003516e-07	0.948639444231292	-0.0760682382622573
ARG274	Neis_high	3.86776090325829e-05	4.91826154949802e-06	3.26295452530264	1.70617888121539
ARG274	Neis_low	2.41198986125375e-06	5.36645263833919e-06	0.807732933122503	-0.308049732293229
ARG275	Neis_high	4.33192718799381e-06	5.50663440226152e-06	0.92424486295386	-0.113652975097064
ARG275	Neis_low	4.05420617035644e-05	2.57154024804774e-05	1.41513347724953	0.500938136367472
ARG276	Neis_high	0	1.15701926188802e-06	0.896296740667971	-0.157951644507575
ARG276	Neis_low	0	1.48577012522214e-05	0.402289813468023	-1.31369288748615
ARG277	Neis_high	4.33192718799381e-06	3.10383040109136e-06	1.09372044274933	0.129244029356262
