MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
K02732	Neis_low	4.72374498162558e-07	4.0841663953949e-07	1.00614482114216	0.00883797681973071
K02734	Neis_high	2.70548175769284e-07	2.97687348317794e-08	1.02400647984049	0.0342248446388513
K02734	Neis_low	4.99781791176901e-07	1.19318636380859e-07	1.03759770479291	0.0532471934073882
K02735	Neis_high	0	1.4449467557607e-06	0.87374805784628	-0.194710751196031
K02735	Neis_low	3.56421419662077e-07	0	1.03564214196621	0.0505255771570149
K02736	Neis_high	2.1035133836958e-07	2.17167383403097e-06	0.838861727449704	-0.253495069159833
K02736	Neis_low	4.55220045229484e-07	0	1.04552200452295	0.0642234258510353
K02737	Neis_high	8.34263236705803e-08	0	1.00834263236706	0.0119859464012621
K02737	Neis_low	1.78988729938719e-07	0	1.01789887299387	0.0255942385479237
K02738	Neis_high	2.60171398167609e-08	6.62975498008549e-07	0.940264482619251	-0.0888614720402227
K02738	Neis_low	4.52048904441531e-07	2.12108675139333e-07	1.02349565960714	0.0335049842601687
K02739	Neis_high	3.71158256416896e-07	1.62795743265179e-06	0.891915739843891	-0.165020671122061
K02739	Neis_low	0	1.11293454666949e-07	0.988993153530167	-0.0159675611651246
K02741	Neis_high	1.80436251467864e-07	1.07472287026448e-06	0.919249751955621	-0.121471212746192
K02741	Neis_low	1.38501364847577e-07	0	1.01385013648476	0.0198444143442694
K02742	Neis_high	3.6657208275537e-05	2.65829635870043e-05	1.27538077019303	0.350928033953059
K02742	Neis_low	4.12067525046381e-05	3.89057405949408e-05	1.0470499348687	0.0663302474927511
K02744	Neis_high	3.25091559073299e-05	3.48092635309151e-05	0.948668925968886	-0.0760234030026928
K02744	Neis_low	8.23348865623772e-05	9.03458380073227e-05	0.920166579859934	-0.120033035692353
K02745	Neis_high	6.11635603912568e-06	4.93999222632635e-06	1.07873925200084	0.109346185209717
K02745	Neis_low	2.38467911611504e-05	2.07963549317214e-05	1.09905185974743	0.13625946275233
K02746	Neis_high	1.66651080422649e-05	2.00993977986786e-05	0.885901712074635	-0.174781449570172
K02746	Neis_low	2.43978462168472e-05	3.81147401527424e-05	0.714912854307218	-0.484160702396651
K02747	Neis_high	3.42223885708508e-06	2.28346367020291e-06	1.09270798672565	0.127907909345017
K02747	Neis_low	1.73468099076073e-05	2.15454108269428e-05	0.866902956427834	-0.206057591770424
K02750	Neis_high	0.000105247228608854	0.000104974173867771	1.00237492240124	0.00342222661605112
K02750	Neis_low	6.18595417945271e-05	6.56750351846544e-05	0.949580553470282	-0.0746377046624496
K02753	Neis_high	1.44109734354263e-07	0	1.01441097343543	0.0206422570915773
K02753	Neis_low	4.52159178906805e-08	2.66556978188724e-08	1.00185108780347	0.00266808652425333
K02757	Neis_high	5.3932288003254e-05	5.72515289374893e-05	0.950644379589933	-0.0730223413432641
K02757	Neis_low	8.01974380910924e-05	7.57825752605304e-05	1.05146572969107	0.0724018292323532
K02759	Neis_high	4.44784507969214e-05	5.30583219779152e-05	0.863937527801664	-0.211001101467704
K02759	Neis_low	7.27616050070623e-05	5.6267887393079e-05	1.24889457417207	0.320651696530639
K02760	Neis_high	0.000186761022166824	0.000195182767265846	0.958954910242975	-0.0604651131144085
K02760	Neis_low	0.000172731298486572	0.000172345825279742	1.00211396782042	0.00304659182595234
K02761	Neis_high	0.000186437503994356	0.000202626928527399	0.923859952052326	-0.114253924840117
K02761	Neis_low	0.000184646938358871	0.000159162137533315	1.1506531023855	0.202452956927355
K02768	Neis_high	7.51781792495794e-06	1.01974910075369e-06	1.58967484330109	0.668731702660891
K02768	Neis_low	4.21092077832629e-06	2.90860844949259e-06	1.10088711993467	0.138666548957495
K02769	Neis_high	1.00872250311387e-06	7.36192205046612e-07	1.0253842603469	0.0361646576423147
K02769	Neis_low	3.58528144493086e-06	1.36807140838347e-07	1.34019334255651	0.422441145628061
K02770	Neis_high	1.36259884405953e-05	1.49231666943838e-05	0.947952911855265	-0.0771126977048845
K02770	Neis_low	2.55008321570396e-05	2.51441477334613e-05	1.0101491840486	0.0145683733665693
K02773	Neis_high	4.64269493029592e-06	2.29999061341166e-06	1.19046391095045	0.251523885806073
K02773	Neis_low	2.0720151271608e-06	4.80600060758367e-06	0.81534611858502	-0.294515474115154
K02774	Neis_high	1.73004082608338e-05	5.85042190889341e-06	1.72237738640357	0.784401283177009
K02774	Neis_low	2.14286943412502e-05	2.9570722448676e-05	0.794241105454011	-0.332351066308986
K02775	Neis_high	9.10371242285894e-06	3.89641181501537e-06	1.37472267497261	0.459140610786414
K02775	Neis_low	1.93413480902195e-05	1.79767027466179e-05	1.04877791911224	0.0687092166042083
K02777	Neis_high	9.57574590702543e-05	0.000105862630727155	0.912783167502061	-0.131655907539045
K02777	Neis_low	7.50989718294025e-05	8.01070418095283e-05	0.944420881214678	-0.0824981548754175
K02778	Neis_high	8.15127769756074e-07	0	1.08151277697561	0.113050709377988
K02778	Neis_low	2.80145076813707e-07	8.13277530986655e-07	0.950696497648821	-0.0729432493024644
K02779	Neis_high	1.09021550410285e-05	1.4101981104918e-05	0.86723804777871	-0.20550004237277
K02779	Neis_low	7.3699553967968e-06	4.08937866215905e-06	1.23284041215023	0.301986058864386
K02781	Neis_high	4.87457495737878e-06	5.74907787612204e-06	0.944472754175078	-0.0824189160433914
K02781	Neis_low	5.4207197029383e-06	8.03248652648758e-06	0.855163245528402	-0.225728246779137
K02783	Neis_high	2.16682222970113e-06	4.14786679587298e-07	1.16822577398995	0.224319119713352
K02783	Neis_low	1.22956535794585e-06	3.82905934694143e-06	0.812026695107754	-0.30040093857726
K02784	Neis_high	1.16519460595138e-05	1.62777329615354e-05	0.823965525915315	-0.279344117468491
K02784	Neis_low	1.83727546181083e-05	1.84289045139657e-05	0.998024901176554	-0.00285228297637628
