phenotype	taxon	group	Nsamples	levels	levels_SampleSize	effect.size	R2	F.stat	Pvalue
Occupational_pollution	ARG198	Neis_low	555	0:1	260:295	0.02862	0.000175891471255508	0.0968683527837199	0.755739611180451
Occupational_pollution	ARG199	Neis_high	557	0:1	280:277	-0.11058	0.00125327624198763	0.689799466067714	0.406594948690208
Occupational_pollution	ARG199	Neis_low	555	0:1	260:295	0.02335	0.00206006697753039	1.13684672825519	0.286791720999511
Occupational_pollution	ARG200	Neis_high	557	0:1	280:277	-0.01151	2.61172145605837e-05	0.0157593862868589	0.90014503884294
Occupational_pollution	ARG200	Neis_low	555	0:1	260:295	-0.05788	0.00180574391009301	1.0301081297937	0.31058363030758
Occupational_pollution	ARG201	Neis_high	557	0:1	280:277	0.03074	0.00017860917017827	0.109840573538999	0.740452646638318
Occupational_pollution	ARG201	Neis_low	555	0:1	260:295	0.00635	1.72788390665063e-05	0.0100128091804218	0.920330292616529
Occupational_pollution	ARG202	Neis_high	557	0:1	280:277	-0.00084	1.41054103466876e-07	8.51518780474755e-05	0.99264076768197
Occupational_pollution	ARG202	Neis_low	555	0:1	260:295	0.03341	0.000261787195294169	0.153655605771424	0.695219358963753
Occupational_pollution	ARG203	Neis_high	557	0:1	280:277	-0.08061	0.00133123505041254	0.761828571455672	0.383139861565241
Occupational_pollution	ARG203	Neis_low	555	0:1	260:295	0.13846	0.00436068701795021	2.47949686150169	0.115919432961237
Occupational_pollution	ARG204	Neis_high	557	0:1	280:277	-0.04336	0.000289565572429568	0.16222622987964	0.687272460604081
Occupational_pollution	ARG204	Neis_low	555	0:1	260:295	0.00893	2.54716108849667e-05	0.0146310849886879	0.903768073791362
Occupational_pollution	ARG205	Neis_high	557	0:1	280:277	-0.1597	0.0034129526573131	1.9153504372244	0.16693454891168
Occupational_pollution	ARG205	Neis_low	555	0:1	260:295	0.01647	0.000119495270134461	0.0666206557878419	0.79641962561331
Occupational_pollution	ARG206	Neis_high	557	0:1	280:277	-0.04896	0.000409202785765152	0.233418255073049	0.629194060093544
Occupational_pollution	ARG206	Neis_low	555	0:1	260:295	0.00961	2.51007242677639e-05	0.0144666511152439	0.904307738828279
Occupational_pollution	ARG207	Neis_high	557	0:1	280:277	0.02013	9.61281279593315e-05	0.0554377061828445	0.81394595049235
Occupational_pollution	ARG207	Neis_low	555	0:1	260:295	0.04385	0.000375336902903242	0.218822283626842	0.640125744299891
Occupational_pollution	ARG208	Neis_high	557	0:1	280:277	0.05332	0.000551295760488492	0.304547168531595	0.581271079686058
Occupational_pollution	ARG208	Neis_low	555	0:1	260:295	-0.02105	0.000102996804911704	0.0574272993928876	0.810699500270445
Occupational_pollution	ARG209	Neis_high	557	0:1	280:277	-0.01156	3.58221395987471e-05	0.0203028432837861	0.886746988392717
Occupational_pollution	ARG209	Neis_low	555	0:1	260:295	-0.0236	0.000100471196572208	0.0588100272867315	0.808477956046858
Occupational_pollution	ARG210	Neis_high	557	0:1	280:277	0.13482	0.00281550661814443	1.57682603510354	0.209754580669897
Occupational_pollution	ARG210	Neis_low	555	0:1	260:295	0.00363	4.16874710864462e-06	0.00235012062557527	0.961353023025144
Occupational_pollution	ARG211	Neis_high	557	0:1	280:277	0.04566	0.000381524777334044	0.211161841977078	0.646040854923318
Occupational_pollution	ARG211	Neis_low	555	0:1	260:295	0.06295	0.000983053131757321	0.55177557910225	0.457913150595928
Occupational_pollution	ARG212	Neis_high	557	0:1	280:277	0	-3.97161964540982e-05	0.0758972988443465	0.783040277829112
Occupational_pollution	ARG212	Neis_low	555	0:1	260:295	0.14528	0.00239756816293733	1.32325924554974	0.250512439680232
Occupational_pollution	ARG213	Neis_high	557	0:1	280:277	-0.22676	0.00659970561570247	3.6770175538789	0.0556879086493243
Occupational_pollution	ARG213	Neis_low	555	0:1	260:295	0.07281	0.00269700661201365	1.49235091975877	0.222380205399565
Occupational_pollution	ARG214	Neis_high	557	0:1	280:277	-0.06712	0.000998877847550504	0.565904952826755	0.452214366427361
Occupational_pollution	ARG214	Neis_low	555	0:1	260:295	-0.19364	0.00795363723346796	4.56789588509399	0.0330209832654268
Occupational_pollution	ARG215	Neis_high	557	0:1	280:277	-0.05067	0.000583697362968733	0.335872163089575	0.562460238208461
Occupational_pollution	ARG215	Neis_low	555	0:1	260:295	-0.07311	0.00110654128042428	0.695419301673613	0.404692513458592
Occupational_pollution	ARG216	Neis_high	557	0:1	280:277	0.00604	8.16281747770264e-06	0.00483874580034622	0.944568426097471
Occupational_pollution	ARG216	Neis_low	555	0:1	260:295	-0.12782	0.00345738606567491	2.00646777797594	0.157200933028135
Occupational_pollution	ARG217	Neis_high	557	0:1	280:277	-0.05256	0.000559621764799817	0.333064192955236	0.56409776525706
Occupational_pollution	ARG217	Neis_low	555	0:1	260:295	0.04632	0.000492085441710123	0.283122749009925	0.594878559689353
Occupational_pollution	ARG218	Neis_high	557	0:1	280:277	-0.07448	0.00202034911655638	1.29220357596492	0.256139994792486
Occupational_pollution	ARG218	Neis_low	555	0:1	260:295	-0.12191	0.0025735715549676	1.64168799474963	0.200638918644642
Occupational_pollution	ARG219	Neis_high	557	0:1	280:277	0.0477	0.000400858501533034	0.22749004786116	0.633581688065213
Occupational_pollution	ARG219	Neis_low	555	0:1	260:295	-0.05335	0.000762787553045508	0.421489862095944	0.516468063537767
Occupational_pollution	ARG220	Neis_high	557	0:1	280:277	-0.08676	0.00161058309940128	0.97477015869666	0.323929900191421
Occupational_pollution	ARG220	Neis_low	555	0:1	260:295	-0.13769	0.00413668578231383	2.47128983455765	0.116523080517153
Occupational_pollution	ARG221	Neis_high	557	0:1	280:277	-0.09643	0.0033230981061571	1.85284993138172	0.174012761937366
Occupational_pollution	ARG221	Neis_low	555	0:1	260:295	-0.19122	0.00585700695822072	3.35129198177034	0.0676981637756818
Occupational_pollution	ARG222	Neis_high	557	0:1	280:277	-0.06548	0.000886416471216553	0.538158124708557	0.463511355007641
Occupational_pollution	ARG222	Neis_low	555	0:1	260:295	-0.22862	0.0120002575848796	7.19735588693246	0.00752279623082393
Occupational_pollution	ARG223	Neis_high	557	0:1	280:277	-0.05425	0.000632809055924138	0.406299011717697	0.524120684981769
Occupational_pollution	ARG223	Neis_low	555	0:1	260:295	-0.14841	0.00486664843486144	2.98309888931424	0.0847046170502282
Occupational_pollution	ARG224	Neis_high	557	0:1	280:277	0.01544	2.64776961896654e-05	0.0146703601962085	0.903639466920608
Occupational_pollution	ARG224	Neis_low	555	0:1	260:295	0.06377	0.00440138742989868	2.45213890846798	0.117945265715127
Occupational_pollution	ARG225	Neis_high	557	0:1	280:277	-0.15081	0.00400385788140446	2.31074565505378	0.129060196724206
Occupational_pollution	ARG225	Neis_low	555	0:1	260:295	-0.05214	0.000707994635297166	0.422450262214733	0.515990797990844
Occupational_pollution	ARG226	Neis_high	557	0:1	280:277	-0.04927	0.000389146440543917	0.216972874539133	0.641541593383128
Occupational_pollution	ARG226	Neis_low	555	0:1	260:295	0.04245	0.000537070040571599	0.296954668365355	0.586020815118537
Occupational_pollution	ARG227	Neis_high	557	0:1	280:277	0.25508	0.00647128567115476	3.5929281817841	0.0585527936821621
Occupational_pollution	ARG227	Neis_low	555	0:1	260:295	0	0.00122059531918295	0.940281038224531	0.332635709020849
Occupational_pollution	ARG228	Neis_high	557	0:1	280:277	-0.03078	0.000355971707205026	0.196334384258618	0.65787122130277
Occupational_pollution	ARG228	Neis_low	555	0:1	260:295	-0.01362	2.8617182963174e-05	0.0157259025496867	0.900250787979581
Occupational_pollution	ARG229	Neis_high	557	0:1	280:277	0.01281	7.41382433676937e-05	0.040927400658922	0.839753341564938
Occupational_pollution	ARG229	Neis_low	555	0:1	260:295	-0.11068	0.00178856178399149	0.99276296759034	0.319510185537842
Occupational_pollution	ARG230	Neis_high	557	0:1	280:277	0.06539	0.00100087589734148	0.557034153029333	0.455778339821734
Occupational_pollution	ARG230	Neis_low	555	0:1	260:295	0	0.00100488178669056	0.940281038224567	0.33263570902084
Occupational_pollution	ARG231	Neis_high	557	0:1	280:277	-0.12778	0.00198126698868229	1.10289253733526	0.294095936123683
Occupational_pollution	ARG231	Neis_low	555	0:1	260:295	0.0584	0.00213082647532309	1.18135690703022	0.277560396112147
Occupational_pollution	ARG232	Neis_high	557	0:1	280:277	0.09675	0.00549190223650699	3.07711241042033	0.0799613344130605
Occupational_pollution	ARG232	Neis_low	555	0:1	260:295	-0.0263	9.46146704692667e-05	0.0523040438737507	0.819187282316682
Occupational_pollution	ARG233	Neis_high	557	0:1	280:277	0.04487	0.000200482728853667	0.1116544723596	0.738396417520994
Occupational_pollution	ARG233	Neis_low	555	0:1	260:295	0	0.00117626195295084	0.940281038224256	0.33263570902092
Occupational_pollution	ARG234	Neis_high	557	0:1	280:277	-0.12984	0.00298045727161345	1.64698941404298	0.199912610236867
Occupational_pollution	ARG234	Neis_low	555	0:1	260:295	-0.10596	0.00290466362877796	1.6123254107474	0.204707121204886
Occupational_pollution	ARG235	Neis_high	557	0:1	280:277	0.04161	0.00243934271929613	1.36083638040423	0.243900913105952
Occupational_pollution	ARG235	Neis_low	555	0:1	260:295	-0.10474	0.00133975938069463	0.742959901140299	0.389093454122822
Occupational_pollution	ARG236	Neis_high	557	0:1	280:277	0.03454	0.000343993982161176	0.189633144732972	0.663393901717894
Occupational_pollution	ARG236	Neis_low	555	0:1	260:295	-0.00622	6.69070064925059e-06	0.00372404647102318	0.951361697722022
Occupational_pollution	ARG237	Neis_high	557	0:1	280:277	-0.1163	0.00386831547852032	2.14973662827881	0.143168965900548
Occupational_pollution	ARG237	Neis_low	555	0:1	260:295	0.09696	0.00163308482737324	0.903465142152643	0.342275590292471
Occupational_pollution	ARG238	Neis_high	557	0:1	280:277	0.08198	0.00094936536037254	0.527277330511166	0.468064364378633
Occupational_pollution	ARG238	Neis_low	555	0:1	260:295	0.07133	0.00194202574735559	1.08102827645883	0.298928671996032
Occupational_pollution	ARG239	Neis_high	557	0:1	280:277	-0.09963	0.00196388751682513	1.09322480286081	0.296219615209169
Occupational_pollution	ARG239	Neis_low	555	0:1	260:295	-0.05519	0.00069337695481194	0.382950823529274	0.536286784095583
Occupational_pollution	ARG240	Neis_high	557	0:1	280:277	-0.27706	0.00763534628871979	4.2387562730452	0.0399840331711682
Occupational_pollution	ARG240	Neis_low	555	0:1	260:295	0	0.000660937512484083	0.940281038224256	0.33263570902092
Occupational_pollution	ARG241	Neis_high	557	0:1	280:277	-0.08289	0.00386831547852032	2.14973662827908	0.143168965900523
Occupational_pollution	ARG241	Neis_low	555	0:1	260:295	-0.13199	0.00239919182011776	1.32606111025932	0.250012080961341
Occupational_pollution	ARG242	Neis_high	557	0:1	280:277	0.15714	0.00365914255815351	2.04034038723781	0.153746093720158
Occupational_pollution	ARG242	Neis_low	555	0:1	260:295	-0.00496	8.45085466933283e-06	0.0046308529004157	0.945770495757409
Occupational_pollution	ARG243	Neis_high	557	0:1	280:277	0	NA	NA	NA
Occupational_pollution	ARG243	Neis_low	555	0:1	260:295	-0.21852	0.00542953219465597	3.00526629666174	0.083559888977287
Occupational_pollution	ARG244	Neis_high	557	0:1	280:277	0.00199	2.56785045165461e-06	0.00141520641437842	0.970005000919203
Occupational_pollution	ARG244	Neis_low	555	0:1	260:295	-0.05064	0.00034399294766134	0.191086591130252	0.662186945184665
Occupational_pollution	ARG245	Neis_high	557	0:1	280:277	-0.02951	0.000257365352275704	0.143503871983469	0.704969231094512
Occupational_pollution	ARG245	Neis_low	555	0:1	260:295	-0.19666	0.00762814529238549	4.37099630919254	0.0370182528261293
Occupational_pollution	ARG246	Neis_high	557	0:1	280:277	0.01942	0.000250299031116856	0.137895531109035	0.710525952914403
Occupational_pollution	ARG246	Neis_low	555	0:1	260:295	-0.09589	0.00134642686409735	0.750684162227014	0.386640976862287
Occupational_pollution	ARG247	Neis_high	557	0:1	280:277	-0.09749	0.00210470958805524	1.15898250400019	0.28215123318491
Occupational_pollution	ARG247	Neis_low	555	0:1	260:295	0.03745	0.000308491422404215	0.169802254116227	0.680449635075474
Occupational_pollution	ARG248	Neis_high	557	0:1	280:277	0.03085	0.000197448861103428	0.118767987959921	0.730507025641304
Occupational_pollution	ARG248	Neis_low	555	0:1	260:295	0.12332	0.00339995175046068	1.97088688983805	0.160923311613616
Occupational_pollution	ARG249	Neis_high	557	0:1	280:277	0.09156	0.000901302414193207	0.514861783775899	0.473348074068827
Occupational_pollution	ARG249	Neis_low	555	0:1	260:295	-0.02434	0.000944992823239305	0.524969810129541	0.469040296260034
Occupational_pollution	ARG250	Neis_high	557	0:1	280:277	0.06514	0.000732992059015194	0.406219724763541	0.52416115794887
Occupational_pollution	ARG250	Neis_low	555	0:1	260:295	-0.12616	0.00424822744210395	2.34706210213735	0.126099605636669
Occupational_pollution	ARG251	Neis_high	557	0:1	280:277	-0.06783	0.00130489734197328	0.730023612993689	0.393249571479261
Occupational_pollution	ARG251	Neis_low	555	0:1	260:295	-0.15994	0.00446823513705552	2.47406177355573	0.116318809065435
Occupational_pollution	ARG252	Neis_high	557	0:1	280:277	-0.03935	0.000245253689079464	0.136476920974899	0.711951825256103
Occupational_pollution	ARG252	Neis_low	555	0:1	260:295	0.00371	4.18683726860491e-06	0.0023570617106115	0.961296037991867
Occupational_pollution	ARG253	Neis_high	557	0:1	280:277	-0.16338	0.00372903825807154	2.07142290239164	0.15065342357211
Occupational_pollution	ARG253	Neis_low	555	0:1	260:295	-0.06263	0.00153960713157333	0.896028654287259	0.344268307283036
Occupational_pollution	ARG254	Neis_high	557	0:1	280:277	0	3.46709106232024e-05	0.0758972988443811	0.783040277829064
Occupational_pollution	ARG254	Neis_low	555	0:1	260:295	-0.00225	5.76787549440121e-07	0.000316296889392494	0.985817089297218
Occupational_pollution	ARG255	Neis_high	557	0:1	280:277	-0.07744	0.000672264384386119	0.373849964410119	0.541167167454324
Occupational_pollution	ARG255	Neis_low	555	0:1	260:295	0.03139	0.000985617830900034	0.546726818076231	0.459976557051547
Occupational_pollution	ARG256	Neis_high	557	0:1	280:277	0.07341	0.0018599857913363	1.045487086536	0.307000729281556
Occupational_pollution	ARG256	Neis_low	555	0:1	260:295	0.00266	1.13062167533123e-06	0.000622293855683456	0.980107311753649
Occupational_pollution	ARG257	Neis_high	557	0:1	280:277	0.14448	0.0031450767663148	1.77006597180723	0.18392829498478
Occupational_pollution	ARG257	Neis_low	555	0:1	260:295	-0.05733	0.00109340638350887	0.620635699835211	0.431153647474881
Occupational_pollution	ARG258	Neis_high	557	0:1	280:277	0	3.46709106232024e-05	0.0758972988443811	0.783040277829064
Occupational_pollution	ARG258	Neis_low	555	0:1	260:295	0.04507	0.000230732054819174	0.128871345205076	0.71974417985033
Occupational_pollution	ARG259	Neis_high	557	0:1	280:277	0.05617	0.00177060652356983	0.979458514323555	0.322770097533279
Occupational_pollution	ARG259	Neis_low	555	0:1	260:295	-0.16737	0.00386084596981655	2.14413976764747	0.143691796261725
Occupational_pollution	ARG260	Neis_high	557	0:1	280:277	0.01564	6.02846342573852e-05	0.0333139704089589	0.855241381608104
Occupational_pollution	ARG260	Neis_low	555	0:1	260:295	-0.03269	0.000203053181206826	0.112922365630091	0.736970614632715
Occupational_pollution	ARG261	Neis_high	557	0:1	280:277	0	0.000259704181253428	0.0758972988443811	0.783040277829064
Occupational_pollution	ARG261	Neis_low	555	0:1	260:295	0.06858	0.000534416587450563	0.296053591651195	0.586589631039653
Occupational_pollution	ARG262	Neis_high	557	0:1	280:277	0.00544	3.70720222798993e-06	0.00207033653221056	0.963724622874818
Occupational_pollution	ARG262	Neis_low	555	0:1	260:295	-0.03137	0.000537306063871781	0.297807125813135	0.585483720406508
Occupational_pollution	ARG263	Neis_high	557	0:1	280:277	0	4.59130059615731e-05	0.0758972988443447	0.783040277829115
Occupational_pollution	ARG263	Neis_low	555	0:1	260:295	-0.16421	0.00306565333241852	1.7003268948447	0.192795704640906
Occupational_pollution	ARG264	Neis_high	557	0:1	280:277	0	9.77610954860375e-05	0.075897298844193	0.783040277829326
Occupational_pollution	ARG264	Neis_low	555	0:1	260:295	0.13814	0.00216720078473022	1.20531273302369	0.272747214641444
Occupational_pollution	ARG265	Neis_high	557	0:1	280:277	-0.11247	0.00285407723299473	1.59672201560869	0.206906634598715
Occupational_pollution	ARG265	Neis_low	555	0:1	260:295	-0.13701	0.00380281064823603	2.09510594884834	0.148346426942145
Occupational_pollution	ARG266	Neis_high	557	0:1	280:277	-0.03271	0.000389090428930719	0.21697843347594	0.641537324587426
Occupational_pollution	ARG266	Neis_low	555	0:1	260:295	-0.08574	0.00141267269698766	0.792994357669182	0.373589163160921
Occupational_pollution	ARG267	Neis_high	557	0:1	280:277	0.11441	0.00324467563046373	1.80630693386949	0.179509051860582
Occupational_pollution	ARG267	Neis_low	555	0:1	260:295	-0.00884	1.48058221477038e-05	0.00819413107181816	0.927906115613213
Occupational_pollution	ARG268	Neis_high	557	0:1	280:277	0	3.46709106232024e-05	0.0758972988443811	0.783040277829064
Occupational_pollution	ARG268	Neis_low	555	0:1	260:295	-0.0516	0.000302469248481733	0.166501732246766	0.683399982918217
Occupational_pollution	ARG269	Neis_high	557	0:1	280:277	0.05808	0.00190662764354197	1.07190761409652	0.300972443382181
Occupational_pollution	ARG269	Neis_low	555	0:1	260:295	-0.04865	0.000326199789021396	0.180962383700974	0.670715404410957
Occupational_pollution	ARG270	Neis_high	557	0:1	280:277	0.06096	0.000424677800974684	0.236324102870439	0.627068427911844
Occupational_pollution	ARG270	Neis_low	555	0:1	260:295	-0.03032	0.00079610987245525	0.443305048922102	0.505813246222526
Occupational_pollution	ARG271	Neis_high	557	0:1	280:277	0.05094	0.000275923012949059	0.153428129569652	0.695433155364957
Occupational_pollution	ARG271	Neis_low	555	0:1	260:295	-0.02129	0.00079610987245524	0.443305048921805	0.505813246222668
Occupational_pollution	ARG272	Neis_high	557	0:1	280:277	0.02209	0.000448019401986244	0.247778018666773	0.618844054686793
Occupational_pollution	ARG272	Neis_low	555	0:1	260:295	-0.18279	0.0042532677344133	2.37238445546813	0.124078673032796
Occupational_pollution	ARG273	Neis_high	557	0:1	280:277	-0.13072	0.00400778290950634	2.23288304356931	0.135678169070179
Occupational_pollution	ARG273	Neis_low	555	0:1	260:295	-0.04524	0.000402534144623087	0.223486950778988	0.636585044881101
Occupational_pollution	ARG274	Neis_high	557	0:1	280:277	0.18065	0.0038182873482547	2.12919218749864	0.145090897978457
Occupational_pollution	ARG274	Neis_low	555	0:1	260:295	0.00406	1.25685512651977e-05	0.0069000588245419	0.933829089017657
Occupational_pollution	ARG275	Neis_high	557	0:1	280:277	-0.03093	0.000734772825567588	0.407343951076451	0.523587801721773
Occupational_pollution	ARG275	Neis_low	555	0:1	260:295	0.09962	0.00129941027129133	0.716138035885906	0.397785040540243
Occupational_pollution	ARG276	Neis_high	557	0:1	280:277	-0.0456	0.00266679883140428	1.48262374489086	0.223889462127406
Occupational_pollution	ARG276	Neis_low	555	0:1	260:295	-0.03392	0.000141454370760092	0.078690061518047	0.779186960054856
Occupational_pollution	ARG277	Neis_high	557	0:1	280:277	-0.01907	0.000108307687999172	0.0598400737694627	0.80684062330889
Occupational_pollution	ARG277	Neis_low	555	0:1	260:295	-0.00278	1.31740755650311e-06	0.000732801228993028	0.978413571098034
Occupational_pollution	ARG278	Neis_high	557	0:1	280:277	0	8.49619777294475e-05	0.075897298844193	0.783040277829326
Occupational_pollution	ARG278	Neis_low	555	0:1	260:295	0.07408	0.000623306634928666	0.342977077347982	0.558358239657016
Occupational_pollution	ARG279	Neis_high	557	0:1	280:277	0.04869	0.000476861927849171	0.267299484547605	0.605358059678833
Occupational_pollution	ARG279	Neis_low	555	0:1	260:295	-0.01496	5.01609854767389e-05	0.0280894638727432	0.866960836815418
Occupational_pollution	ARG280	Neis_high	557	0:1	280:277	-0.03327	0.000463448087781745	0.276686348989915	0.599094560169778
Occupational_pollution	ARG280	Neis_low	555	0:1	260:295	-0.15153	0.00342737319897872	1.9909373004458	0.158813474281772
Occupational_pollution	ARG281	Neis_high	557	0:1	280:277	-0.04589	0.00290179961477785	1.60510928734321	0.205719806391258
Occupational_pollution	ARG281	Neis_low	555	0:1	260:295	-0.02647	8.58148845099722e-05	0.047539212246661	0.827483540737104
Occupational_pollution	ARG282	Neis_high	557	0:1	280:277	-0.06475	0.000839906926305839	0.50152645040877	0.479131838446579
Occupational_pollution	ARG282	Neis_low	555	0:1	260:295	0.1407	0.00455886056880821	2.62635376035768	0.105681234989728
Occupational_pollution	ARG283	Neis_high	557	0:1	280:277	-0.11021	0.0020667228008876	1.14538085654123	0.284990197526326
Occupational_pollution	ARG283	Neis_low	555	0:1	260:295	-0.09103	0.00225919942559214	1.24594436975225	0.264820385688112
Occupational_pollution	ARG284	Neis_high	557	0:1	280:277	-0.06835	0.000464757782782814	0.258571560486229	0.611308231017537
Occupational_pollution	ARG284	Neis_low	555	0:1	260:295	0	0.000430911373066778	0.940281038224256	0.33263570902092
Occupational_pollution	ARG285	Neis_high	557	0:1	280:277	-0.08001	0.00097222897146056	0.541007267463925	0.462330838423571
Occupational_pollution	ARG285	Neis_low	555	0:1	260:295	0.05882	0.0011333275773299	0.654145627451712	0.418987319851352
Occupational_pollution	ARG286	Neis_high	557	0:1	280:277	0.10556	0.00299069592180773	1.68047485835046	0.195408006341643
Occupational_pollution	ARG286	Neis_low	555	0:1	260:295	-0.08687	0.00136126687914406	0.751378372075894	0.386421645116257
Occupational_pollution	ARG287	Neis_high	557	0:1	280:277	-0.08819	0.00386831547852034	2.14973662827894	0.143168965900536
Occupational_pollution	ARG287	Neis_low	555	0:1	260:295	0.03451	0.000168895763934989	0.0928561945213508	0.760693348235972
Occupational_pollution	ARG288	Neis_high	557	0:1	280:277	-0.10123	0.00290179961477785	1.60510928734302	0.205719806391284
Occupational_pollution	ARG288	Neis_low	555	0:1	260:295	-0.13666	0.00326210431266986	1.81475731535687	0.178498433867923
Occupational_pollution	ARG289	Neis_high	557	0:1	280:277	0.16282	0.00630051726430798	3.5326171699961	0.0607040698779173
Occupational_pollution	ARG289	Neis_low	555	0:1	260:295	-0.21739	0.00920659708015061	5.09775191127189	0.0243516869332213
Occupational_pollution	ARG290	Neis_high	557	0:1	280:277	0.00566	6.86045018963299e-06	0.00392817017279363	0.9500481077855
Occupational_pollution	ARG290	Neis_low	555	0:1	260:295	0.20415	0.0089573925142541	5.07763076859801	0.0246331586743668
Occupational_pollution	ARG291	Neis_high	557	0:1	280:277	0.03078	0.000212353330448785	0.123071602871507	0.725861739736208
Occupational_pollution	ARG291	Neis_low	555	0:1	260:295	0.20545	0.00874521115569094	4.96711296231894	0.0262407663248325
Occupational_pollution	ARG292	Neis_high	557	0:1	280:277	0.01972	8.46768032881362e-05	0.048555213430367	0.825678870636636
Occupational_pollution	ARG292	Neis_low	555	0:1	260:295	0.11409	0.00278280439612041	1.59208576806236	0.207568130987274
Occupational_pollution	ARG293	Neis_high	557	0:1	280:277	-0.1918	0.00799028082241159	4.51708320028616	0.0340055066823731
Occupational_pollution	ARG293	Neis_low	555	0:1	260:295	-0.02485	0.000129063935595457	0.071722650358904	0.788946244566287
Occupational_pollution	ARG294	Neis_high	557	0:1	280:277	-0.11637	0.00469988468847566	2.60718021609488	0.106957412056496
Occupational_pollution	ARG294	Neis_low	555	0:1	260:295	0.04896	0.000381154640543559	0.210354555861011	0.646672490276729
Occupational_pollution	ARG295	Neis_high	557	0:1	280:277	-0.03569	0.000142000136853342	0.0782270234111507	0.779820355578939
Occupational_pollution	ARG295	Neis_low	555	0:1	260:295	-0.03983	0.00164832371173331	0.915012664918574	0.339212014596103
Occupational_pollution	ARG296	Neis_high	557	0:1	280:277	-0.13467	0.002789453705702	1.54363399146589	0.214610068867087
Occupational_pollution	ARG296	Neis_low	555	0:1	260:295	-0.07178	0.00164832371173335	0.915012664918261	0.339212014596186
Occupational_pollution	ARG297	Neis_high	557	0:1	280:277	-0.18739	0.0114394631085104	6.46619788344501	0.0112689144150018
Occupational_pollution	ARG297	Neis_low	555	0:1	260:295	-0.02565	0.000107413743090104	0.0610553705529485	0.804928644435886
Occupational_pollution	ARG298	Neis_high	557	0:1	280:277	0.01659	0.000879666108041636	0.485989518452658	0.486017933208573
Occupational_pollution	ARG298	Neis_low	555	0:1	260:295	-0.17043	0.00340424054235944	1.91592097388139	0.166873548134564
Occupational_pollution	ARG299	Neis_high	557	0:1	280:277	0	9.77610954860375e-05	0.075897298844193	0.783040277829326
Occupational_pollution	ARG299	Neis_low	555	0:1	260:295	0.0546	0.000338723151571515	0.188054778374066	0.664712160853119
Occupational_pollution	ARG300	Neis_high	557	0:1	280:277	0.07658	0.00364670479436992	2.03865022432283	0.153916318779325
Occupational_pollution	ARG300	Neis_low	555	0:1	260:295	-0.03015	0.000122799677369424	0.0686593944382568	0.793397798948133
Occupational_pollution	ARG301	Neis_high	557	0:1	280:277	0.09253	0.0013410092836635	0.741792736875474	0.389464581567025
Occupational_pollution	ARG301	Neis_low	555	0:1	260:295	-0.07295	0.0016483237117333	0.915012664917619	0.339212014596355
Occupational_pollution	ARG302	Neis_high	557	0:1	280:277	0.01595	4.62226862181919e-05	0.0288144690279953	0.865270884240183
Occupational_pollution	ARG302	Neis_low	555	0:1	260:295	0.05258	0.00106449396172122	0.588955929186446	0.443155479974282
Occupational_pollution	ARG303	Neis_high	557	0:1	280:277	0.07899	0.00200358630979052	1.1119415306384	0.292125830302088
Occupational_pollution	ARG303	Neis_low	555	0:1	260:295	0.07635	0.000957185752793716	0.531459262109337	0.466307158510684
Occupational_pollution	ARG304	Neis_high	557	0:1	280:277	0.17173	0.00318953815962937	1.76434845219364	0.184636974584022
Occupational_pollution	ARG304	Neis_low	555	0:1	260:295	-0.00143	2.87286875630052e-06	0.00159741553794587	0.968133528942542
Occupational_pollution	ARG305	Neis_high	557	0:1	280:277	-0.03392	0.000548021192432226	0.316294129287821	0.574073693217279
Occupational_pollution	ARG305	Neis_low	555	0:1	260:295	0.03327	0.000158604677710096	0.0890255526243294	0.765533358826177
Occupational_pollution	ARG306	Neis_high	557	0:1	280:277	-0.03479	0.000508362703696114	0.327055195180013	0.567633194118799
Occupational_pollution	ARG306	Neis_low	555	0:1	260:295	-0.08048	0.000969156513572059	0.585059634504135	0.444666984088534
Occupational_pollution	ARG307	Neis_high	557	0:1	280:277	-0.1727	0.0080217778116326	5.12462579006335	0.0239795260481136
Occupational_pollution	ARG307	Neis_low	555	0:1	260:295	-0.03682	0.000244940000029309	0.165011479240006	0.68474331229008
Occupational_pollution	ARG308	Neis_high	557	0:1	280:277	-0.01293	2.79371789471943e-05	0.0154535774173292	0.901113582859837
Occupational_pollution	ARG308	Neis_low	555	0:1	260:295	-0.00465	6.03706857642966e-06	0.00336386445988436	0.953770817666725
Occupational_pollution	ARG309	Neis_high	557	0:1	280:277	-0.13753	0.00315783031007898	1.75199230735752	0.186179384473379
Occupational_pollution	ARG309	Neis_low	555	0:1	260:295	0.06103	0.00108441580022682	0.604848592848437	0.43707149570424
Occupational_pollution	ARG310	Neis_high	557	0:1	280:277	0.03622	0.000523404782227385	0.291109486480861	0.589729975700002
Occupational_pollution	ARG310	Neis_low	555	0:1	260:295	0.07529	0.000858518948534871	0.476592433130754	0.490263757112516
Occupational_pollution	ARG311	Neis_high	557	0:1	280:277	-0.11171	0.00311652478956961	1.80491787884944	0.179676147503842
Occupational_pollution	ARG311	Neis_low	555	0:1	260:295	-0.01348	3.45993877934533e-05	0.0197117294502183	0.888397042304877
Occupational_pollution	ARG312	Neis_high	557	0:1	280:277	-0.05966	0.000585232079826086	0.324165962131297	0.569348464591533
Occupational_pollution	ARG312	Neis_low	555	0:1	260:295	0.0892	0.00300028398494816	1.65921050599916	0.198256570771875
