phenotype	taxon	group	Nsamples	levels	levels_SampleSize	effect.size	R2	F.stat	Pvalue
Occupational_pollution	M00117	Neis_high	557	0:1	280:277	-119.4277	0.00120488925157285	0.707470086628246	0.400652499942549
Occupational_pollution	M00117	Neis_low	555	0:1	260:295	-149.83612	0.00201094878591426	1.23231481918256	0.267446880568132
Occupational_pollution	M00427	Neis_high	557	0:1	280:277	34.03229	0.000361355076169995	0.208021981404465	0.648503214210522
Occupational_pollution	M00427	Neis_low	555	0:1	260:295	74.47676	0.00266423210781033	1.50297831244555	0.220743130485273
Occupational_pollution	M00206	Neis_high	557	0:1	280:277	56.44987	0.000175241955066616	0.100811023783721	0.750979696592253
Occupational_pollution	M00206	Neis_low	555	0:1	260:295	-65.33903	0.00025779600673485	0.144251909451678	0.704238055819082
Occupational_pollution	M00379	Neis_high	557	0:1	280:277	-95.84811	0.00274489247572969	1.61146531587274	0.204825768435229
Occupational_pollution	M00379	Neis_low	555	0:1	260:295	51.55128	0.000995806389012803	0.570659359911155	0.450323367998817
Occupational_pollution	M00411	Neis_high	557	0:1	280:277	-95.84811	0.00274489247572969	1.61146531587274	0.204825768435229
Occupational_pollution	M00411	Neis_low	555	0:1	260:295	51.55128	0.000995806389012803	0.570659359911155	0.450323367998817
Occupational_pollution	M00479	Neis_high	557	0:1	280:277	-3.08645	3.57979690321364e-07	0.000204825442024085	0.988586504548886
Occupational_pollution	M00479	Neis_low	555	0:1	260:295	76.23132	0.00025749862428661	0.144652056104765	0.703847531883139
Occupational_pollution	M00389	Neis_high	557	0:1	280:277	-13.27667	0.000104730243172119	0.062112155905786	0.803281761668233
Occupational_pollution	M00389	Neis_low	555	0:1	260:295	-21.55034	0.000310281707318824	0.176097843292463	0.674913730951823
Occupational_pollution	M00227	Neis_high	557	0:1	280:277	-124.27022	0.0053786417066788	3.09528798028427	0.0790782700138346
Occupational_pollution	M00227	Neis_low	555	0:1	260:295	52.76652	0.00128682415332608	0.724018830086474	0.39520250047774
Occupational_pollution	M00335	Neis_high	557	0:1	280:277	-139.36091	0.00141284281241408	0.847843240776182	0.357569093845901
Occupational_pollution	M00335	Neis_low	555	0:1	260:295	-106.60176	0.000933237960223886	0.521418702349423	0.47054683418297
Occupational_pollution	M00422	Neis_high	557	0:1	280:277	-7.05315	3.74017814026156e-05	0.022377665559337	0.881141924364591
Occupational_pollution	M00422	Neis_low	555	0:1	260:295	20.02995	0.000333951501150807	0.190950674979733	0.662299637955805
Occupational_pollution	M00189	Neis_high	557	0:1	280:277	11.5887	8.49350823501488e-06	0.00473880382371467	0.945142954453651
Occupational_pollution	M00189	Neis_low	555	0:1	260:295	-170.15166	0.0020595817401988	1.14645831471045	0.284765721814227
Occupational_pollution	M00168	Neis_high	557	0:1	280:277	-187.57433	0.00276181964946961	1.58920242929874	0.207977580562808
Occupational_pollution	M00168	Neis_low	555	0:1	260:295	-269.34183	0.00687565406149994	3.84778337413291	0.0503204112488554
Occupational_pollution	M00474	Neis_high	557	0:1	280:277	-82.04194	0.000574773375855181	0.384704044415077	0.535354708799675
Occupational_pollution	M00474	Neis_low	555	0:1	260:295	-122.98989	0.0013617016319399	0.822040327773529	0.364984977620535
Occupational_pollution	M00579	Neis_high	557	0:1	280:277	126.29604	0.00122220502522044	0.716824061531513	0.397557903207114
Occupational_pollution	M00579	Neis_low	555	0:1	260:295	-97.60423	0.00085691187614015	0.472668462164183	0.492054574328612
Occupational_pollution	M00210	Neis_high	557	0:1	280:277	-13.0725	6.96508894763859e-06	0.00403603402387275	0.949367847670742
Occupational_pollution	M00210	Neis_low	555	0:1	260:295	-463.72625	0.0106807939728143	5.99851273137732	0.0146317490653277
Occupational_pollution	M00355	Neis_high	557	0:1	280:277	-10.87382	4.60897783320785e-05	0.02712223948962	0.869250158169859
Occupational_pollution	M00355	Neis_low	555	0:1	260:295	21.91612	0.000256567996925243	0.146306526181743	0.702239380428952
Occupational_pollution	M00512	Neis_high	557	0:1	280:277	-70.38232	0.000213055911305562	0.122117061719016	0.726884102989024
Occupational_pollution	M00512	Neis_low	555	0:1	260:295	-51.27418	0.000129396898567415	0.0726808419085289	0.787574776477998
Occupational_pollution	M00119	Neis_high	557	0:1	280:277	152.46003	0.00151130064302743	0.868822713844528	0.351692658355269
Occupational_pollution	M00119	Neis_low	555	0:1	260:295	-93.54567	0.000706636594253164	0.400902185413859	0.52688929020376
Occupational_pollution	M00246	Neis_high	557	0:1	280:277	-149.5	0.00174949494087088	0.984748724672349	0.321467988822961
Occupational_pollution	M00246	Neis_low	555	0:1	260:295	176.28122	0.00268885031533587	1.53305581392045	0.216187483040512
Occupational_pollution	M00524	Neis_high	557	0:1	280:277	-14.84503	0.000163764584267631	0.0989780634135408	0.753179425497899
Occupational_pollution	M00524	Neis_low	555	0:1	260:295	-12.15801	0.000126300152867978	0.071649327210986	0.789051596102726
Occupational_pollution	M00275	Neis_high	557	0:1	280:277	4.29451	7.5199177584917e-07	0.000431781939482199	0.983429237261982
Occupational_pollution	M00275	Neis_low	555	0:1	260:295	229.64094	0.0024203920717492	1.37416873329511	0.241609085155896
Occupational_pollution	M00016	Neis_high	557	0:1	280:277	9.53608	8.04741236284934e-06	0.00482147889145131	0.944667257958585
Occupational_pollution	M00016	Neis_low	555	0:1	260:295	-26.74601	6.96996475563622e-05	0.0396063592665498	0.842326433555502
Occupational_pollution	M00451	Neis_high	557	0:1	280:277	-94.12654	0.00438287834931114	2.49780746593425	0.114582956263874
Occupational_pollution	M00451	Neis_low	555	0:1	260:295	-42.00174	0.00104583634873998	0.58086095741446	0.446304751329099
Occupational_pollution	M00442	Neis_high	557	0:1	280:277	45.76676	0.000179393639899751	0.10072176139687	0.751086307858278
Occupational_pollution	M00442	Neis_low	555	0:1	260:295	41.47572	0.000185144710718409	0.103225136810682	0.748116315926523
Occupational_pollution	M00249	Neis_high	557	0:1	280:277	230.8184	0.00170055038175546	0.975890139365893	0.323652339592798
Occupational_pollution	M00249	Neis_low	555	0:1	260:295	-157.86349	0.00149725208372137	0.83113325304007	0.362348105871112
Occupational_pollution	M00545	Neis_high	557	0:1	280:277	-21.7866	5.99146230396037e-05	0.0336616265136899	0.854496418476576
Occupational_pollution	M00545	Neis_low	555	0:1	260:295	-71.09906	0.000835591625181422	0.46081138855254	0.497533169571077
Occupational_pollution	M00207	Neis_high	557	0:1	280:277	174.23487	0.00157660381183588	0.915404167501439	0.339107246865855
Occupational_pollution	M00207	Neis_low	555	0:1	260:295	309.69802	0.00608003671777337	3.48495045030751	0.0624659379945823
Occupational_pollution	M00122	Neis_high	557	0:1	280:277	-236.99578	0.00338034549424424	2.00048712252707	0.157817601690447
Occupational_pollution	M00122	Neis_low	555	0:1	260:295	-238.44628	0.00386869888606644	2.23246396397917	0.135716917829427
Occupational_pollution	M00134	Neis_high	557	0:1	280:277	-56.14351	0.000136124387833187	0.0768275287202452	0.781748305790222
Occupational_pollution	M00134	Neis_low	555	0:1	260:295	-87.79488	0.000377148795489501	0.212619992821375	0.644905544212911
Occupational_pollution	M00440	Neis_high	557	0:1	280:277	-36.50535	0.000284595113902074	0.163003644881945	0.686563839731979
Occupational_pollution	M00440	Neis_low	555	0:1	260:295	-131.97109	0.00264684224072798	1.46013201256103	0.227433151881272
Occupational_pollution	M00467	Neis_high	557	0:1	280:277	-16.34638	0.00018645953045747	0.112434163114977	0.737518269645629
Occupational_pollution	M00467	Neis_low	555	0:1	260:295	-20.29971	0.000333994296869519	0.189085794383984	0.663850721845408
Occupational_pollution	M00360	Neis_high	557	0:1	280:277	58.88159	0.00019391223588118	0.11759314035057	0.731791468582744
Occupational_pollution	M00360	Neis_low	555	0:1	260:295	115.7613	0.000938088974651204	0.539964779455016	0.462763382476575
Occupational_pollution	M00298	Neis_high	557	0:1	280:277	369.13861	0.00486126223019534	2.81267032665928	0.0940938885938105
Occupational_pollution	M00298	Neis_low	555	0:1	260:295	495.8165	0.0109079772128942	6.23106494881103	0.0128471452872574
Occupational_pollution	M00532	Neis_high	557	0:1	280:277	-25.1037	7.26477155202493e-05	0.0426704870320206	0.836423839127141
Occupational_pollution	M00532	Neis_low	555	0:1	260:295	-146.35607	0.002962321684992	1.6667249146237	0.197245121812805
Occupational_pollution	M00212	Neis_high	557	0:1	280:277	-203.54716	0.00179611195217223	1.05710375770962	0.304331102381254
Occupational_pollution	M00212	Neis_low	555	0:1	260:295	188.08872	0.00164416260605892	0.93339478001497	0.334410851677861
Occupational_pollution	M00146	Neis_high	557	0:1	280:277	26.34209	0.000148709273675642	0.0864758653167075	0.768817654495147
Occupational_pollution	M00146	Neis_low	555	0:1	260:295	14.40498	6.82799947615068e-05	0.0389086987755572	0.843703192479419
Occupational_pollution	M00433	Neis_high	557	0:1	280:277	24.81019	0.00027769371561262	0.163834742325855	0.685808457452079
Occupational_pollution	M00433	Neis_low	555	0:1	260:295	37.56969	0.000775197455932013	0.445623009477565	0.504703439729705
Occupational_pollution	M00429	Neis_high	557	0:1	280:277	56.24417	0.000184574302436263	0.10801954340658	0.742536005954806
Occupational_pollution	M00429	Neis_low	555	0:1	260:295	402.26464	0.0113050841197633	6.57771279871309	0.0105930169698661
Occupational_pollution	M00270	Neis_high	557	0:1	280:277	-110.39199	0.000515522711190482	0.287634134451026	0.591958668138099
Occupational_pollution	M00270	Neis_low	555	0:1	260:295	-47.81302	0.000113953812036764	0.065428290553185	0.798209859775885
Occupational_pollution	M00200	Neis_high	557	0:1	280:277	15.06416	1.65952606753783e-05	0.0108434682707842	0.917102784773826
Occupational_pollution	M00200	Neis_low	555	0:1	260:295	-20.72238	3.40954975067281e-05	0.0203606601214858	0.886587131178656
Occupational_pollution	M00191	Neis_high	557	0:1	280:277	-39.92117	0.00012934584170966	0.0729233143812323	0.787228889457138
Occupational_pollution	M00191	Neis_low	555	0:1	260:295	221.05541	0.00548628342092478	3.11099034220054	0.078325894092907
Occupational_pollution	M00184	Neis_high	557	0:1	280:277	-23.15985	0.000235889348524393	0.137567521306565	0.710854897602855
Occupational_pollution	M00184	Neis_low	555	0:1	260:295	26.15377	0.000323710386896377	0.181862976309737	0.669945482270876
Occupational_pollution	M00551	Neis_high	557	0:1	280:277	-28.32878	9.87024478420195e-05	0.0616938178540269	0.803931768490812
Occupational_pollution	M00551	Neis_low	555	0:1	260:295	-72.28077	0.00069998280065052	0.403286943402337	0.525663122114272
Occupational_pollution	M00365	Neis_high	557	0:1	280:277	-5.27903	1.01339526323296e-06	0.000573306791188003	0.980906148353344
Occupational_pollution	M00365	Neis_low	555	0:1	260:295	134.57608	0.000833509083128993	0.466357283363244	0.494957958188951
Occupational_pollution	M00407	Neis_high	557	0:1	280:277	-95.84811	0.00274489247572969	1.61146531587274	0.204825768435229
Occupational_pollution	M00407	Neis_low	555	0:1	260:295	51.55128	0.000995806389012803	0.570659359911155	0.450323367998817
Occupational_pollution	M00425	Neis_high	557	0:1	280:277	-5.99578	1.77878796770725e-05	0.010398979547044	0.918813581541498
Occupational_pollution	M00425	Neis_low	555	0:1	260:295	24.33551	0.000297572407088338	0.167853100222912	0.682187896698173
Occupational_pollution	M00539	Neis_high	557	0:1	280:277	62.18526	0.00064696077282423	0.361935429922057	0.547682557520927
